"id","dam","sire","sex"
"TP25094","E018375","X239908",NA
"TP25097","E018375","X239908",NA
"TP25099","E018375","X239908",NA
"TP25091","E018375","X239908",NA
"TP25092","E018375","X239908",NA
"TP25093","E018375","X239908",NA
"TP28792","TL37158","TK25863",NA
"TP28781","TL37158","TK25863",NA
"TP28788","TL37158","TK25863",NA
"TP28782","TL37158","TK25863",NA
"TP28789","TL37158","TK25863",NA
"TP28785","TL37158","TK25863",NA
"TP28791","TL37158","TK25863",NA
"TP28786","TL37158","TK25863",NA
"TP28783","TL37158","TK25863",NA
"TP28793","TL37158","TK25863",NA
"TP28790","TL37158","TK25863",NA
"TP28780","TL37158","TK25863",NA
"TP28784","TL37158","TK25863",NA
"TP28787","TL37158","TK25863",NA
"TP25487","J644905",NA,NA
"TP25488","J644905",NA,NA
"TP25485","J644905",NA,NA
"TP25490","J644905",NA,NA
"TP25491","J644905",NA,NA
"TP25489","J644905",NA,NA
"TP25484","J644905",NA,NA
"TP25486","J644905",NA,NA
"TP25430","J644948","TJ24564",NA
"TP25442","J644948","TJ24564",NA
"TP25438","J644948","TJ24564",NA
"TP25445","J644948","TJ24564",NA
"TP25441","J644948","TJ24564",NA
"TP25439","J644948","TJ24564",NA
"TP25437","J644948","TJ24564",NA
"TP25444","J644948","TJ24564",NA
"TP25440","J644948","TJ24564",NA
"TP25443","J644948","TJ24564",NA
"TP25432","J644948","TJ24564",NA
"TP25497","J644946","J644947",NA
"TP25495","J644946","J644947",NA
"TP25494","J644946","J644947",NA
"TP25493","J644946","J644947",NA
"TP25498","J644946","J644947",NA
"TP25492","J644946","J644947",NA
"TP25496","J644946","J644947",NA
"TP25426","TB26377","V260980",NA
"TP25428","TB26377","V260980",NA
"TP25427","TB26377","V260980",NA
"TP25431","TB26377","V260980",NA
"TP25435","TB26377","V260980",NA
"TP25433","TB26377","V260980",NA
"TP25434","TB26377","V260980",NA
"TP25436","TB26377","V260980",NA
"TP25425","TB26377","V260980",NA
"TP25429","TB26377","V260980",NA
"TJ24865","X235194",NA,NA
"TJ24866","X235194",NA,NA
"TJ24868","X235194",NA,NA
"TJ24867","X235194",NA,NA
"TJ24869","X235194",NA,NA
"TJ24870","X235194",NA,NA
"TP25473","TL37017","X235193",NA
"TP25468","TL37017","X235193",NA
"TP25472","TL37017","X235193",NA
"TP25470","TL37017","X235193",NA
"TP25464","TL37017","X235193",NA
"TP25469","TL37017","X235193",NA
"TP25467","TL37017","X235193",NA
"TP25466","TL37017","X235193",NA
"TP25471","TL37017","X235193",NA
"TP25465","TL37017","X235193",NA
"TP25483","T640642","K578719",NA
"TP25482","T640642","K578719",NA
"TP25475","T640642","K578719",NA
"TP25479","T640642","K578719",NA
"TP25478","T640642","K578719",NA
"TP25474","T640642","K578719",NA
"TP25476","T640642","K578719",NA
"TP25480","T640642","K578719",NA
"TP25481","T640642","K578719",NA
"TP25477","T640642","K578719",NA
"TL38800","K578717","J644937",NA
"TL38798","K578717","J644937",NA
"TL38801","K578717","J644937",NA
"TL38795","K578717","J644937",NA
"TL38793","K578717","J644937",NA
"TL38794","K578717","J644937",NA
"TL38799","K578717","J644937",NA
"TL38796","K578717","J644937",NA
"TL38797","K578717","J644937",NA
"TJ24834","J644952","TA16663",NA
"TJ24830","J644952","TA16663",NA
"TJ24838","J644952","TA16663",NA
"TJ24837","J644952","TA16663",NA
"TJ24832","J644952","TA16663",NA
"TJ24836","J644952","TA16663",NA
"TJ24835","J644952","TA16663",NA
"TJ24829","J644952","TA16663",NA
"TJ24831","J644952","TA16663",NA
"TJ24833","J644952","TA16663",NA
"TJ24844","J644945","TL36351",NA
"TJ24846","J644945","TL36351",NA
"TJ24839","J644945","TL36351",NA
"TJ24845","J644945","TL36351",NA
"TJ24843","J644945","TL36351",NA
"TJ24841","J644945","TL36351",NA
"TJ24840","J644945","TL36351",NA
"TJ24847","J644945","TL36351",NA
"TJ24842","J644945","TL36351",NA
"TJ24853","TC58577","TC58975",NA
"TJ24849","TC58577","TC58975",NA
"TJ24851","TC58577","TC58975",NA
"TJ24852","TC58577","TC58975",NA
"TJ24855","TC58577","TC58975",NA
"TJ24850","TC58577","TC58975",NA
"TJ24854","TC58577","TC58975",NA
"TJ24848","TC58577","TC58975",NA
"TJ24807","J644954","T640385",NA
"TJ24808","J644954","T640385",NA
"TJ24809","J644954","T640385",NA
"TJ24803","J644954","T640385",NA
"TJ24805","J644954","T640385",NA
"TJ24810","J644954","T640385",NA
"TJ24802","J644954","T640385",NA
"TJ24806","J644954","T640385",NA
"TJ24804","J644954","T640385",NA
"TL38807","T176814","TJ27901",NA
"TL38810","T176814","TJ27901",NA
"TL38806","T176814","TJ27901",NA
"TL38811","T176814","TJ27901",NA
"TL38805","T176814","TJ27901",NA
"TL38812","T176814","TJ27901",NA
"TL38809","T176814","TJ27901",NA
"TL38802","T176814","TJ27901",NA
"TL38804","T176814","TJ27901",NA
"TL38808","T176814","TJ27901",NA
"TL38813","T176814","TJ27901",NA
"TL38803","T176814","TJ27901",NA
"TP28736","TK26979","TC58481",NA
"TP28737","TK26979","TC58481",NA
"TP28740","TK26979","TC58481",NA
"TP28735","TK26979","TC58481",NA
"TP28741","TK26979","TC58481",NA
"TP28738","TK26979","TC58481",NA
"TP28742","TK26979","TC58481",NA
"TP28739","TK26979","TC58481",NA
"TP28648","X239702","TC58673",NA
"TP28652","X239702","TC58673",NA
"TP28653","X239702","TC58673",NA
"TP28647","X239702","TC58673",NA
"TP28650","X239702","TC58673",NA
"TP28646","X239702","TC58673",NA
"TP28654","X239702","TC58673",NA
"TP28649","X239702","TC58673",NA
"TP28655","X239702","TC58673",NA
"TP28651","X239702","TC58673",NA
"TL38839","TC59749","TL37034",NA
"TL38832","TC59749","TL37034",NA
"TL38838","TC59749","TL37034",NA
"TL38842","TC59749","TL37034",NA
"TL38836","TC59749","TL37034",NA
"TL38840","TC59749","TL37034",NA
"TL38841","TC59749","TL37034",NA
"TL38837","TC59749","TL37034",NA
"TL38834","TC59749","TL37034",NA
"TL38835","TC59749","TL37034",NA
"TL38833","TC59749","TL37034",NA
"TJ24801","X235199","K578721",NA
"TJ24797","X235199","K578721",NA
"TJ24793","X235199","K578721",NA
"TJ24798","X235199","K578721",NA
"TJ24794","X235199","K578721",NA
"TJ24799","X235199","K578721",NA
"TJ24800","X235199","K578721",NA
"TJ24795","X235199","K578721",NA
"TJ24796","X235199","K578721",NA
"TL38824","J644939","J644922",NA
"TL38831","J644939","J644922",NA
"TL38822","J644939","J644922",NA
"TL38826","J644939","J644922",NA
"TL38823","J644939","J644922",NA
"TL38829","J644939","J644922",NA
"TL38827","J644939","J644922",NA
"TL38830","J644939","J644922",NA
"TL38825","J644939","J644922",NA
"TL38828","J644939","J644922",NA
"TJ24780","J644956","J644955",NA
"TJ24781","J644956","J644955",NA
"TJ24778","J644956","J644955",NA
"TJ24782","J644956","J644955",NA
"TJ24779","J644956","J644955",NA
"TJ24783","J644956","J644955",NA
"TJ24776","J644956","J644955",NA
"TJ24777","J644956","J644955",NA
"TL38849","TJ27582","TJ27562",NA
"TL38846","TJ27582","TJ27562",NA
"TL38850","TJ27582","TJ27562",NA
"TL38844","TJ27582","TJ27562",NA
"TL38847","TJ27582","TJ27562",NA
"TL38843","TJ27582","TJ27562",NA
"TL38845","TJ27582","TJ27562",NA
"TL38848","TJ27582","TJ27562",NA
"TL38851","TJ27582","TJ27562",NA
"TJ24876","X235195","N200903",NA
"TJ24873","X235195","N200903",NA
"TJ24872","X235195","N200903",NA
"TJ24871","X235195","N200903",NA
"TJ24878","X235195","N200903",NA
"TJ24875","X235195","N200903",NA
"TJ24874","X235195","N200903",NA
"TJ24877","X235195","N200903",NA
"TJ24825","J644813","TE80267",NA
"TJ24824","J644813","TE80267",NA
"TJ24827","J644813","TE80267",NA
"TJ24826","J644813","TE80267",NA
"TJ24821","J644813","TE80267",NA
"TJ24822","J644813","TE80267",NA
"TJ24828","J644813","TE80267",NA
"TJ24823","J644813","TE80267",NA
"TJ24964","TK26233",NA,NA
"TJ24961","TK26233",NA,NA
"TJ24965","TK26233",NA,NA
"TJ24962","TK26233",NA,NA
"TJ24963","TK26233",NA,NA
"TJ24960","TK26233",NA,NA
"TL38762","R639111","TC58377",NA
"TL38766","R639111","TC58377",NA
"TL38763","R639111","TC58377",NA
"TL38772","R639111","TC58377",NA
"TL38765","R639111","TC58377",NA
"TL38767","R639111","TC58377",NA
"TL38769","R639111","TC58377",NA
"TL38764","R639111","TC58377",NA
"TL38773","R639111","TC58377",NA
"TL38768","R639111","TC58377",NA
"TL38771","R639111","TC58377",NA
"TL38770","R639111","TC58377",NA
"TJ24882","R63929","TJ24530",NA
"TJ24881","R63929","TJ24530",NA
"TJ24884","R63929","TJ24530",NA
"TJ24885","R63929","TJ24530",NA
"TJ24883","R63929","TJ24530",NA
"TJ24880","R63929","TJ24530",NA
"TJ24886","R63929","TJ24530",NA
"TJ24887","R63929","TJ24530",NA
"TJ24879","R63929","TJ24530",NA
"TJ24790","X237894","TK26353",NA
"TJ24789","X237894","TK26353",NA
"TJ24792","X237894","TK26353",NA
"TJ24788","X237894","TK26353",NA
"TJ24785","X237894","TK26353",NA
"TJ24784","X237894","TK26353",NA
"TJ24786","X237894","TK26353",NA
"TJ24787","X237894","TK26353",NA
"TJ24791","X237894","TK26353",NA
"TJ24769","R639292","TJ24530",NA
"TJ24772","R639292","TJ24530",NA
"TJ24767","R639292","TJ24530",NA
"TJ24774","R639292","TJ24530",NA
"TJ24775","R639292","TJ24530",NA
"TJ24768","R639292","TJ24530",NA
"TJ24773","R639292","TJ24530",NA
"TJ24766","R639292","TJ24530",NA
"TJ24770","R639292","TJ24530",NA
"TJ24771","R639292","TJ24530",NA
"TL38757","TK26521",NA,NA
"TL38759","TK26521",NA,NA
"TL38760","TK26521",NA,NA
"TL38758","TK26521",NA,NA
"TL38761","TK26521",NA,NA
"TL38776","J644935","J645001",NA
"TL38779","J644935","J645001",NA
"TL38780","J644935","J645001",NA
"TL38774","J644935","J645001",NA
"TL38778","J644935","J645001",NA
"TL38781","J644935","J645001",NA
"TL38777","J644935","J645001",NA
"TL38775","J644935","J645001",NA
"TL38782","J644935","J645001",NA
"TL38814","TL36407","X239559",NA
"TL38819","TL36407","X239559",NA
"TL38815","TL36407","X239559",NA
"TL38817","TL36407","X239559",NA
"TL38820","TL36407","X239559",NA
"TL38816","TL36407","X239559",NA
"TL38821","TL36407","X239559",NA
"TL38818","TL36407","X239559",NA
"TL38786","TC59761","J644920",NA
"TL38789","TC59761","J644920",NA
"TL38783","TC59761","J644920",NA
"TL38792","TC59761","J644920",NA
"TL38787","TC59761","J644920",NA
"TL38790","TC59761","J644920",NA
"TL38784","TC59761","J644920",NA
"TL38791","TC59761","J644920",NA
"TL38785","TC59761","J644920",NA
"TL38788","TC59761","J644920",NA
"TP25448","R639239","J644941",NA
"TP25453","R639239","J644941",NA
"TP25452","R639239","J644941",NA
"TP25455","R639239","J644941",NA
"TP25446","R639239","J644941",NA
"TP25454","R639239","J644941",NA
"TP25451","R639239","J644941",NA
"TP25447","R639239","J644941",NA
"TP25450","R639239","J644941",NA
"TP25449","R639239","J644941",NA
"TK25593","TE79871","JC44869",NA
"TK25595","TE79871","JC44869",NA
"TK25596","TE79871","JC44869",NA
"TK25594","TE79871","JC44869",NA
"TK25592","TE79871","JC44869",NA
"TJ24818","N199681","J644957",NA
"TJ24814","N199681","J644957",NA
"TJ24813","N199681","J644957",NA
"TJ24811","N199681","J644957",NA
"TJ24816","N199681","J644957",NA
"TJ24819","N199681","J644957",NA
"TJ24812","N199681","J644957",NA
"TJ24820","N199681","J644957",NA
"TJ24815","N199681","J644957",NA
"TJ24817","N199681","J644957",NA
"TP28172","TL36466","X235604",NA
"TP28174","TL36466","X235604",NA
"TP28169","TL36466","X235604",NA
"TP28173","TL36466","X235604",NA
"TP28171","TL36466","X235604",NA
"TP28170","TL36466","X235604",NA
"TP28175","TL36466","X235604",NA
"TP28204","X235631","L315208",NA
"TP28201","X235631","L315208",NA
"TP28202","X235631","L315208",NA
"TP28203","X235631","L315208",NA
"TP28200","X235631","L315208",NA
"TP28199","X235631","L315208",NA
"TP28197","TP41889","TL37690",NA
"TP28198","TP41889","TL37690",NA
"TP28146","X237975","X237969",NA
"TP28144","X237975","X237969",NA
"TP28143","X237975","X237969",NA
"TP28147","X237975","X237969",NA
"TP28142","X237975","X237969",NA
"TP28145","X237975","X237969",NA
"TP28156","TK25796","TL37733",NA
"TP28154","TK25796","TL37733",NA
"TP28150","TK25796","TL37733",NA
"TP28155","TK25796","TL37733",NA
"TP28153","TK25796","TL37733",NA
"TP28149","TK25796","TL37733",NA
"TP28152","TK25796","TL37733",NA
"TP28151","TK25796","TL37733",NA
"TP28148","TK25796","TL37733",NA
"TP28123","X235634","TL37791",NA
"TP28239","TP41544",NA,NA
"TP28235","TP41544",NA,NA
"TP28234","TP41544",NA,NA
"TP28236","TP41544",NA,NA
"TP28237","TP41544",NA,NA
"TP28238","TP41544",NA,NA
"TP28187","TP41653","TJ26523",NA
"TP28185","TP41653","TJ26523",NA
"TP28186","TP41653","TJ26523",NA
"TP28184","TP41653","TJ26523",NA
"TP28182","TL37630","X235630",NA
"TP28176","TL37630","X235630",NA
"TP28181","TL37630","X235630",NA
"TP28177","TL37630","X235630",NA
"TP28178","TL37630","X235630",NA
"TP28179","TL37630","X235630",NA
"TP28180","TL37630","X235630",NA
"TP28183","TL37630","X235630",NA
"TP28122","TP41546","X239838",NA
"TP28121","TP41546","X239838",NA
"TP28117","TP41546","X239838",NA
"TP28115","TP41546","X239838",NA
"TP28120","TP41546","X239838",NA
"TP28118","TP41546","X239838",NA
"TP28119","TP41546","X239838",NA
"TP28116","TP41546","X239838",NA
"TP28208","L315207","L315204",NA
"TP28207","L315207","L315204",NA
"TP28209","L315207","L315204",NA
"TP28205","L315207","L315204",NA
"TP28206","L315207","L315204",NA
"TP28216","L315206","L315205",NA
"TP28221","L315206","L315205",NA
"TP28218","L315206","L315205",NA
"TP28222","L315206","L315205",NA
"TP28220","L315206","L315205",NA
"TP28217","L315206","L315205",NA
"TP28219","L315206","L315205",NA
"TP28224","L315206","L315205",NA
"TP28223","L315206","L315205",NA
"TP28128","TP25617","TL37735",NA
"TP28127","TP25617","TL37735",NA
"TP28125","TP25617","TL37735",NA
"TP28126","TP25617","TL37735",NA
"TP28124","TP25617","TL37735",NA
"TP28225","X235545","L315212",NA
"TP28227","X235545","L315212",NA
"TP28232","X235545","L315212",NA
"TP28228","X235545","L315212",NA
"TP28229","X235545","L315212",NA
"TP28233","X235545","L315212",NA
"TP28230","X235545","L315212",NA
"TP28231","X235545","L315212",NA
"TP28140","K578096",NA,NA
"TP28138","K578096",NA,NA
"TP28141","K578096",NA,NA
"TP28139","K578096",NA,NA
"TP42112","X235623","X237968",NA
"TP42113","X235623","X237968",NA
"TP42115","X235623","X237968",NA
"TP42118","X235623","X237968",NA
"TP42114","X235623","X237968",NA
"TP42117","X235623","X237968",NA
"TP42116","X235623","X237968",NA
"TP28254","T640767","X237973",NA
"TP28249","T640767","X237973",NA
"TP28247","T640767","X237973",NA
"TP28251","T640767","X237973",NA
"TP28248","T640767","X237973",NA
"TP28246","T640767","X237973",NA
"TP28250","T640767","X237973",NA
"TP28252","T640767","X237973",NA
"TP28253","T640767","X237973",NA
"TP42119","L315234","X235621",NA
"TP42123","L315234","X235621",NA
"TP42121","L315234","X235621",NA
"TP42120","L315234","X235621",NA
"TP42122","L315234","X235621",NA
"TP28101","X235619","TL37639",NA
"TP28103","X235619","TL37639",NA
"TP28106","X235619","TL37639",NA
"TP28105","X235619","TL37639",NA
"TP28102","X235619","TL37639",NA
"TP28104","X235619","TL37639",NA
"TL37876","X235615","X235635",NA
"TL37874","X235615","X235635",NA
"TL37875","X235615","X235635",NA
"TL37873","X235615","X235635",NA
"TP28215","L315209","T640776",NA
"TP28211","L315209","T640776",NA
"TP28210","L315209","T640776",NA
"TP28214","L315209","T640776",NA
"TP28212","L315209","T640776",NA
"TP28213","L315209","T640776",NA
"TP28110","X235639","X235638",NA
"TP28113","X235639","X235638",NA
"TP28108","X235639","X235638",NA
"TP28114","X235639","X235638",NA
"TP28112","X235639","X235638",NA
"TP28111","X235639","X235638",NA
"TP28107","X235639","X235638",NA
"TP28109","X235639","X235638",NA
"TP28255","L315233","L315232",NA
"TP28261","L315233","L315232",NA
"TP28263","L315233","L315232",NA
"TP28260","L315233","L315232",NA
"TP28257","L315233","L315232",NA
"TP28256","L315233","L315232",NA
"TP28262","L315233","L315232",NA
"TP28258","L315233","L315232",NA
"TP28259","L315233","L315232",NA
"TL37877","X235519","X239851",NA
"TL37880","X235519","X239851",NA
"TL37879","X235519","X239851",NA
"TL37878","X235519","X239851",NA
"TL37882","X235519","X239851",NA
"TL37881","X235519","X239851",NA
"TP28166","TB27452","X235608",NA
"TP28163","TB27452","X235608",NA
"TP28164","TB27452","X235608",NA
"TP28165","TB27452","X235608",NA
"TP28167","TB27452","X235608",NA
"TP28168","TB27452","X235608",NA
"TP28244","X237971",NA,NA
"TP28245","X237971",NA,NA
"TP28240","X237971",NA,NA
"TP28242","X237971",NA,NA
"TP28243","X237971",NA,NA
"TP28241","X237971",NA,NA
"TP28162","T640737","T176957",NA
"TP28157","T640737","T176957",NA
"TP28160","T640737","T176957",NA
"TP28158","T640737","T176957",NA
"TP28161","T640737","T176957",NA
"TP28159","T640737","T176957",NA
"TP28265",NA,"L315437",NA
"TP28266",NA,"L315437",NA
"TP28267",NA,"L315437",NA
"TP28268",NA,"L315437",NA
"TP28264",NA,"L315437",NA
"TL37883","TL37607","TK27150",NA
"TL37887","TL37607","TK27150",NA
"TL37886","TL37607","TK27150",NA
"TL37885","TL37607","TK27150",NA
"TL37884","TL37607","TK27150",NA
"TP28190","TP25523","TC58648",NA
"TP28193","TP25523","TC58648",NA
"TP28188","TP25523","TC58648",NA
"TP28192","TP25523","TC58648",NA
"TP28191","TP25523","TC58648",NA
"TP28189","TP25523","TC58648",NA
"TP28196","TP25523","TC58648",NA
"TP28194","TP25523","TC58648",NA
"TP28195","TP25523","TC58648",NA
"TP28136","X237984","TL37614",NA
"TP28134","X237984","TL37614",NA
"TP28131","X237984","TL37614",NA
"TP28133","X237984","TL37614",NA
"TP28137","X237984","TL37614",NA
"TP28132","X237984","TL37614",NA
"TP28129","X237984","TL37614",NA
"TP28135","X237984","TL37614",NA
"TP28130","X237984","TL37614",NA
"TP28025","L315424","L315213",NA
"TP28027","L315424","L315213",NA
"TP28029","L315424","L315213",NA
"TP28026","L315424","L315213",NA
"TP28028","L315424","L315213",NA
"TP28024","L315424","L315213",NA
"TP42167","TL39075","TP25747",NA
"TP42170","TL39075","TP25747",NA
"TP42169","TL39075","TP25747",NA
"TP42166","TL39075","TP25747",NA
"TP42168","TL39075","TP25747",NA
"TP42148","F952478","TB27255",NA
"TP42149","F952478","TB27255",NA
"TP42146","F952478","TB27255",NA
"TP42147","F952478","TB27255",NA
"TP42145","F952478","TB27255",NA
"TP28437","TP28698","TL39659",NA
"TP28438","TP28698","TL39659",NA
"TP28439","TP28698","TL39659",NA
"TP28436","TP28698","TL39659",NA
"TP28440","TP28698","TL39659",NA
"TP28435","TP28698","TL39659",NA
"TP28457","TB27357",NA,NA
"TP28456","TB27357",NA,NA
"TP28455","TB27357",NA,NA
"TP28428","T176948","T640380",NA
"TP28427","T176948","T640380",NA
"TP28431","T176948","T640380",NA
"TP28430","T176948","T640380",NA
"TP28429","T176948","T640380",NA
"TP28432","T176948","T640380",NA
"TP28434","T176948","T640380",NA
"TP28433","T176948","T640380",NA
"TP28013","TL37539","T176989",NA
"TP28012","TL37539","T176989",NA
"TP28011","TL37539","T176989",NA
"TP28016","TL37539","T176989",NA
"TP28014","TL37539","T176989",NA
"TP28010","TL37539","T176989",NA
"TP28017","TL37539","T176989",NA
"TP28015","TL37539","T176989",NA
"TL36175","L315436","TP25627",NA
"TL36180","L315436","TP25627",NA
"TL36177","L315436","TP25627",NA
"TL36178","L315436","TP25627",NA
"TL36176","L315436","TP25627",NA
"TL36179","L315436","TP25627",NA
"TR42091","TP25068","TP25559",NA
"TR42092","TP25068","TP25559",NA
"TR42093","TP25068","TP25559",NA
"TR42094","TP25068","TP25559",NA
"TP28055","L315210",NA,NA
"TP28057","L315210",NA,NA
"TP28056","L315210",NA,NA
"TR42639","X239804",NA,NA
"TR42640","X239804",NA,NA
"TR42642","X239804",NA,NA
"TR42638","X239804",NA,NA
"TR42641","X239804",NA,NA
"TP42172","L315404","TP25530",NA
"TP42171","L315404","TP25530",NA
"TP42175","L315404","TP25530",NA
"TP42173","L315404","TP25530",NA
"TP42174","L315404","TP25530",NA
"TP28402","L315402","TB27239",NA
"TP28404","L315402","TB27239",NA
"TP28401","L315402","TB27239",NA
"TP28406","L315402","TB27239",NA
"TP28403","L315402","TB27239",NA
"TP28405","L315402","TB27239",NA
"TP28021","L315423","TP25628",NA
"TP28020","L315423","TP25628",NA
"TP28019","L315423","TP25628",NA
"TP28023","L315423","TP25628",NA
"TP28018","L315423","TP25628",NA
"TP28022","L315423","TP25628",NA
