Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20221SW84A,sw,Keith Mc Mahon,false,b,6,true,20-06-2022,,,24-04-2022,24,0,3,3.00,true,0,15-05-2022,15-05-2022,45,13,3.50,3,9,9,8,59,15,8,0,8,8.95,8,3,avl6969,atr8256,"atr8256, avl6969",,,,0,"possibly a new nest on top of old one, fon ringed, not hatched",,,,,,,,,
20221SW85,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221SW86,sw,Keith Mc Mahon,false,g,6,true,29-05-2022,,,12-04-2022,12,0,3,,true,0,03-05-2022,05-05-2022,35,15,4.90,3,9,8,8,49,15,8,0,8,18.46,8,2,ty69445,tr43323,"01103fb253, 0110176a6c",,,,0,fon ringed,,,,,,,,,
20221SW87,sw,Keith Mc Mahon,false,b,6,true,20-06-2022,,,17-04-2022,17,0,6,1.00,true,0,10-05-2022,14-05-2022,44,17,3.70,3,11,11,8,58,15,8,0,8,9.55,8,1,,afh4482,afh4482,,,,0,"fon, male keeping watch",,,,,,,,,
20221SW88,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221SW89,sw,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221SW9,sw,Keith Mc Mahon,false,g,6,true,01-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,looks like a new nest on top of old one,,,,,,,,,
20221SW90,sw,Keith Mc Mahon,false,g,4,false,,,,25-04-2022,25,0,3,,true,0,09-05-2022,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,"fon unringed, not hatched, though one egg is missing, not hatched, not hatched egg cold",,,,,,,,,
20221W1,w,Kristina,false,c,6,true,16-05-2022,,true,13-04-2022,13,0,7,,true,0,05-05-2022,06-05-2022,36,14,3.00,3,10,9,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, no faceplating because coati, weasel, dead female (unringed) inside and few pieces of wings and legs of chicks",,,,,,,,,
20221W10,w,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W100,w,Sam Crofts,false,b,6,true,02-06-2022,,,19-04-2022,19,0,7,1.00,true,0,10-05-2022,10-05-2022,40,13,3.30,3,9,9,8,54,15,9,5,3,8.81,9,2,afh5293,atr8540,"01103f7110, atr8540",,"ajy3903, ajy3904, ajy3906, ajy3907, unrrunt",,0,"female unringed, 1 runt not ringed",,,,,,,,,
20221W101,w,Sam Crofts,false,b,6,true,02-06-2022,,,15-04-2022,15,0,7,,true,0,07-05-2022,10-05-2022,40,16,3.80,3,10,10,2,54,15,2,8,2,8.95,2,3,atr8310,atr8537,"01103fb7d6, atr8537, atr8310",,,,0,"eggs are cold, FON",,,,,,,,,
20221W102,w,Sam Crofts,false,b,6,true,02-06-2022,,,14-04-2022,14,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.50,3,11,10,10,51,15,10,0,10,10.53,10,3,afh5092,abj6425,"3b001919e2, 011016ceef",,,,0,"greti alarm calling, FON, female unringed",,,,,,,,,
20221W103,w,Sam Crofts,false,g,6,true,02-06-2022,,,13-04-2022,13,0,7,1.00,true,0,05-05-2022,06-05-2022,36,14,4.70,3,10,6,6,50,15,6,0,6,16.62,6,2,tl38410,tw41888,"01101790fa, 011017699a",,,,0,"eggs are cold, FON, FON",,,,,,,,,
20221W103A,w,Sam Crofts,false,b,6,true,02-06-2022,,,19-04-2022,19,0,7,1.00,true,0,10-05-2022,10-05-2022,40,13,3.70,3,9,9,8,54,15,9,4,4,8.38,9,2,atr8538,atr8539,"atr8538, atr8539",,"ajy3912, ajy3913, ajy3915, unrrunt",,0,"no pit detected, 1 weak individual not ringed",,,,,,,,,
20221W104,w,Sam Crofts,false,g,6,true,02-06-2022,,,17-04-2022,17,0,7,,true,0,07-05-2022,07-05-2022,37,13,4.50,3,8,7,7,51,15,7,0,7,17.76,7,2,ty68852,tr43372,"01103fb7c7, 01103fb018",,,,0,"greti alarm calling, greti alarm calling, female ringed",,,,,,,,,
20221W105,w,Sam Crofts,false,b,6,true,02-06-2022,,,20-04-2022,20,0,7,1.00,true,0,11-05-2022,10-05-2022,40,12,3.10,3,9,9,9,54,15,9,4,5,9.32,9,2,atr4317,atr7269,"atr7269, atr4317",,"ajy3926, ajy3923, ajy3924, ajy3918",,0,"dead bird inside atr4471, dead bluti in box atr8301, female unringed",,,,,,,,,
20221W11,w,Kristina,false,b,6,true,02-06-2022,,,23-04-2022,23,0,7,,true,0,11-05-2022,12-05-2022,42,14,2.90,3,6,6,6,56,15,6,0,6,11.15,6,2,,ajy2802,ajy2802,,,,0,"FON, unringed, FON, FON, faceplating, adult catching, adult catching, only caught female again, no male seems to be around",,,,,,,,,
20221W12,w,Kristina,false,g,6,true,17-05-2022,,true,13-04-2022,13,0,7,1.00,true,0,05-05-2022,04-05-2022,34,12,4.70,3,10,9,0,,,,0,0,,0,2,tl38664,ty68265,"tl38664, ty68265",,,,0,"lots of pink wool, blue wool, FON, faceplating, weasel, all chicks gone",,,,,,,,,
20221W13,w,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W14,w,Sam Crofts,false,b,6,true,24-05-2022,,,07-04-2022,7,0,7,1.00,true,0,02-05-2022,02-05-2022,32,13,3.00,3,13,12,12,46,15,12,0,12,10.82,12,2,afh5164,atr8402,"0110174edc, 01103fc36a",,,,0,"eggs are cold, FON female unringed, FON",,,,,,,,,
20221W15,w,Sam Crofts,false,b,6,true,03-06-2022,,,15-04-2022,15,0,7,,true,0,07-05-2022,06-05-2022,36,12,3.10,3,10,10,10,50,15,10,0,10,11.34,10,2,atr8419,atr7630,"atr8419, atr7630",,,,0,"FON, no PIT detected",,,,,,,,,
20221W16,w,Sam Crofts,false,b,6,true,03-06-2022,,,06-04-2022,6,0,7,1.00,true,0,30-04-2022,,,,3.30,3,12,,0,,,,0,0,,0,1,,afh5454,01103f3d53,,,,0,"eggs are cold, female ringed, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20221W17,w,Sam Crofts,false,g,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,08-05-2022,38,12,5.40,3,9,8,7,52,15,7,0,7,18.79,7,2,vz31742,tw41822,"0110178b93, 0110178f01",,,,0,"greti feathers in box probably from roosting, FON, female ringed",,,,,,,,,
20221W18,w,Sam Crofts,false,b,6,true,03-06-2022,,,15-04-2022,15,0,7,,true,0,08-05-2022,07-05-2022,37,12,3.70,3,11,10,9,51,15,9,0,9,11.90,9,2,,avl4943,"01103f53a8, avl4943",,,,0,"FON, FON, no pit detected",,,,,,,,,
20221W19,w,Sam Crofts,false,b,6,true,03-06-2022,,,19-04-2022,19,0,7,,true,0,10-05-2022,09-05-2022,39,12,3.70,3,9,9,9,53,15,9,0,9,11.80,9,2,atr8511,atr8512,"atr8512, atr8511",,,,0,"Maybe greti, greti and bluti alarm calling, no pit detected",,,,,,,,,
20221W2,w,Kristina,false,g,6,true,16-05-2022,,true,20-04-2022,20,0,7,,true,0,12-05-2022,11-05-2022,41,12,5.60,3,10,8,0,,,,0,0,,0,1,,pf72160,pf72160,,,,0,"FON, FON, FON, ringed, weasel",,,,,,,,,
20221W20,w,Sam Crofts,false,g,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W200,w,Sam Crofts,false,b,6,true,02-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,09-05-2022,39,13,3.80,3,9,7,7,53,15,7,0,7,11.20,7,2,atr4237,atr8492,"01103fa857, atr8492",,,,0,"FON, female unringed",,,,,,,,,
20221W201,w,Sam Crofts,false,b,6,true,09-05-2022,,true,17-04-2022,17,0,7,,true,0,09-05-2022,,,,3.20,3,10,,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20221W202,w,Sam Crofts,false,b,6,true,02-06-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,06-05-2022,36,12,3.50,3,9,8,8,50,15,8,1,7,9.80,8,2,s883258,atr8317,"01103fb5ab, 01103f47f0",,atr8545,,0,FON,,,,,,,,,
20221W203,w,Sam Crofts,false,b,6,true,02-06-2022,,,10-04-2022,10,0,7,,true,0,03-05-2022,04-05-2022,34,14,3.20,3,11,11,11,48,15,11,0,11,10.17,11,2,avl6209,atr4226,"3b00186b37, 3b0018cb96",,,,0,"FON, FON",,,,,,,,,
20221W204,w,Sam Crofts,false,b,6,true,19-05-2022,,,17-04-2022,17,0,7,,true,0,08-05-2022,08-05-2022,38,13,3.70,3,9,6,0,,,,1,0,,0,1,,avl3523,01103f9ec5,,,,0,"FON, female ringed",,,,,,,,,
20221W205,w,Sam Crofts,false,b,6,true,02-06-2022,,,15-04-2022,15,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.10,3,10,9,9,51,15,9,0,9,10.87,9,2,atr8134,avl4941,"01103fba1e, 01103fa996",,,,0,female unringed,,,,,,,,,
20221W206,w,Sam Crofts,false,b,6,true,02-06-2022,,,17-04-2022,17,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.40,3,8,8,8,51,15,8,0,8,12.01,8,2,atr4316,atr8335,"3b0018cf6b, 01103fbcef",,,,0,"FON, FON",,,,,,,,,
20221W207,w,Sam Crofts,false,b,6,true,02-06-2022,,,14-04-2022,14,0,7,,true,0,04-05-2022,04-05-2022,34,13,3.40,3,8,8,8,48,15,8,0,8,12.11,8,2,abj6327,atr4260,"01103fbdd5, 3b0018454a",,,,0,FON,,,,,,,,,
20221W208,w,Sam Crofts,false,b,6,true,02-06-2022,,,14-04-2022,14,0,7,,true,0,06-05-2022,06-05-2022,36,13,3.40,3,10,9,9,50,15,9,0,9,10.51,9,2,atr4594,atr6083,"3b0018a47a, 01103fc11e",,,,0,,,,,,,,,,
20221W209,w,Sam Crofts,false,b,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W21,w,Sam Crofts,false,g,6,true,03-06-2022,,,17-04-2022,17,0,7,,true,0,09-05-2022,09-05-2022,39,13,5.20,3,10,9,8,53,15,8,1,8,18.30,8,2,ty68817,vz31107,"0110176fc4, 3b001872d8",,,,0,,,,,,,,,,
20221W210,w,Sam Crofts,false,b,6,true,24-05-2022,,,10-04-2022,10,0,7,,true,0,02-05-2022,02-05-2022,32,13,2.80,3,10,9,9,46,15,9,0,9,10.90,9,2,atr8404,atr8405,"011016b28f, 0700ee01a7",,,,0,"FON, FON, no tags detected",,,,,,,,,
20221W211,w,Sam Crofts,false,b,6,true,03-06-2022,,,15-04-2022,15,0,7,,true,0,09-05-2022,08-05-2022,38,12,4.00,3,12,12,12,52,15,12,0,12,11.40,12,3,atr6809,afh3717,"01103f5a22, atr6809",,,,0,escaped before PIT fitted,,,,,,,,,
20221W22,w,Sam Crofts,false,g,6,true,03-06-2022,,,19-04-2022,19,0,7,,true,0,09-05-2022,08-05-2022,38,12,5.00,3,8,8,8,52,15,8,0,8,19.11,8,4,ty68843,vz31733,"0110177aae, 3b0018d0c2",,,,0,FON,,,,,,,,,
20221W23,w,Sam Crofts,false,g,6,true,03-06-2022,,,19-04-2022,19,0,7,,true,0,10-05-2022,11-05-2022,41,14,5.40,3,9,9,9,55,15,9,0,9,17.70,9,3,vz31746,tw41819,"01101781ec, 0110178f86",,,,0,,,,,,,,,,
20221W24,w,Sam Crofts,false,b,6,true,03-06-2022,,,17-04-2022,17,0,7,,true,0,10-05-2022,10-05-2022,40,13,3.30,3,11,11,11,54,15,11,0,11,11.47,11,2,atr7539,atr8293,"01103fb712, 01103fc6e7",,,,0,FON,,,,,,,,,
20221W25,w,Sam Crofts,false,g,6,true,03-06-2022,,,13-04-2022,13,0,7,1.00,true,0,04-05-2022,03-05-2022,33,12,5.20,3,9,9,9,47,15,9,0,9,18.01,9,2,pf72405,vz30524,"01103fc9bf, 0700edaa0e",,,,0,"FON, FON",,,,,,,,,
20221W26,w,Sam Crofts,false,b,6,true,03-06-2022,,,12-04-2022,12,0,7,0.71,true,0,03-05-2022,05-05-2022,35,15,3.60,3,9,9,9,49,15,9,0,9,11.38,9,2,atr7443,atr7201,"3b001903b9, atr7443",,,,0,"bluti alarm calling, female might be ringed, FON",,,,,,,,,
20221W27,w,Sam Crofts,false,b,6,true,03-06-2022,,,05-04-2022,5,0,7,1.00,true,0,28-04-2022,29-04-2022,29,14,3.60,3,11,10,10,43,15,10,0,10,11.46,10,3,atr7881,afh5319,"01103f4c5a, atr7881",,,,0,"bluti alarm calling, eggs are cold, FON female ringed",,,,,,,,,
20221W28,w,Sam Crofts,false,c,6,true,03-06-2022,,,10-04-2022,10,0,7,,true,0,03-05-2022,03-05-2022,33,13,3.40,3,11,11,10,48,16,10,0,10,8.95,10,1,atr8406,,atr8406,,,,0,"FON, no tags detected",,,,,,,,,
20221W29,w,Sam Crofts,false,g,6,true,18-05-2022,,,24-04-2022,24,0,7,,true,0,14-05-2022,13-05-2022,43,12,5.50,3,8,8,0,,,,8,0,,0,0,,,,,,,0,"FON, unringed male dead in box",,,,,,,,,
20221W3,w,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W31,w,Sam Crofts,false,g,6,true,23-05-2022,,true,15-04-2022,15,0,7,,true,0,09-05-2022,09-05-2022,39,13,4.70,3,12,11,0,,,,11,0,,0,2,vz33690,pf72402,"0110175cee, 01103fcd0e",,,,0,"FON, female ringed",,,,,,,,,
20221W32,w,Sam Crofts,false,,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W33,w,Sam Crofts,false,g,6,true,03-06-2022,,,14-04-2022,14,0,7,1.00,true,0,05-05-2022,04-05-2022,34,11,4.80,3,10,10,10,48,15,10,0,10,19.03,10,2,vz31866,ty70242,"01103f99c1, 0110177377",,,,0,female ringed,,,,,,,,,
20221W34,w,Sam Crofts,false,b,6,true,03-06-2022,,,14-04-2022,14,0,7,1.00,true,0,04-05-2022,04-05-2022,34,11,3.60,3,10,9,9,48,15,9,0,9,11.65,9,2,atr8418,atr8417,"01103fd356, 01103fb46a",,,,0,"FON, FON, no tags detected",,,,,,,,,
20221W35,w,Sam Crofts,false,g,6,true,24-05-2022,,,11-04-2022,11,0,7,0.57,true,0,01-05-2022,02-05-2022,32,13,5.20,3,9,7,7,46,15,7,0,7,18.71,7,2,pf71419,pf71420,"01103fa729, 01103f9f94",,,,0,"FON, FON, no tags detected",,,,,,,,,
20221W36,w,Sam Crofts,false,b,6,true,03-06-2022,,,13-04-2022,13,0,7,1.00,true,0,06-05-2022,,,,3.30,3,11,,0,,,,0,0,,0,0,,,,,,,0,"female unringed, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20221W37,w,Sam Crofts,false,b,6,true,22-05-2022,,,16-04-2022,16,0,7,,true,0,09-05-2022,08-05-2022,38,12,3.80,3,11,11,0,,,,10,0,,0,2,,atr8126,01103fc797,,,,0,female ringed,,,,,,,,,
20221W38,w,Sam Crofts,false,b,6,true,03-06-2022,,,20-04-2022,20,6,7,0.00,true,0,11-05-2022,13-05-2022,43,15,2.80,3,9,1,1,57,15,1,0,1,9.60,1,1,,ajy3826,01103fcb3b,,,,0,"eggs are cold, female unringed",,,,,,,,,
20221W39,w,Sam Crofts,false,b,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,10-05-2022,09-05-2022,39,12,3.60,3,10,10,9,53,15,10,1,8,10.84,10,2,atr6939,atr8510,"atr8510, atr6939",,unrrunt,,0,"FON, no pit detected, one unringed due to broken leg",,,,,,,,,
20221W40,w,Sam Crofts,false,b,6,true,24-05-2022,,,09-04-2022,9,0,7,,true,0,03-05-2022,02-05-2022,32,12,2.80,3,12,12,12,46,15,12,0,12,10.72,12,2,atr7482,atr8401,"011016b1ca, 011016adfe",,,,0,"FON, no tags detected",,,,,,,,,
20221W41,w,Sam Crofts,false,b,6,true,03-06-2022,,,02-05-2022,32,0,8,,true,0,21-05-2022,,,,3.40,3,7,,0,,,,0,0,,0,0,,,,,,,0,"FON, cold eggs",,,,,,,,,
20221W42,w,Sam Crofts,false,g,6,true,03-06-2022,,,17-04-2022,17,0,7,,true,0,10-05-2022,08-05-2022,38,11,5.50,3,11,11,11,52,15,11,0,11,19.45,11,3,pf72163,pf72577,"01103fb6f5, 01103fc99a",,,,0,female ringed,,,,,,,,,
20221W43,w,Sam Crofts,false,b,6,true,04-05-2022,,,15-04-2022,15,0,7,,true,0,04-05-2022,,,,,,7,,0,,,,0,0,,0,0,,,,,,,0,"FON, new nest built on top of old one",,,,,,,,,
20221W44,w,Sam Crofts,false,,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W45,w,Sam Crofts,false,,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W46,w,Sam Crofts,false,b,6,true,03-06-2022,,,17-04-2022,17,0,7,,true,0,09-05-2022,,,,3.30,3,10,,0,,,,0,0,,0,0,,,,,,,0,"female unringed, eggs are cold, eggs are cold",,,,,,,,,
20221W47,w,Sam Crofts,false,b,6,true,03-06-2022,,,14-04-2022,14,0,7,1.00,true,0,07-05-2022,07-05-2022,37,13,3.20,3,11,11,10,51,15,10,0,10,11.07,10,2,atr7016,atr4531,"01103fb7d7, 3b001863d9",,,,0,eggs are cold,,,,,,,,,
20221W49,w,Sam Crofts,false,g,6,true,02-05-2022,,,28-03-2022,-3,0,7,,true,0,18-04-2022,25-04-2022,25,20,4.70,3,9,5,0,,,,5,0,,0,0,,,,,,,0,"eggs uncovered, nest warm but eggs cold, eggs are cold",,,,,,,,,
20221W4A,w,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W4B,w,Kristina,false,b,6,true,17-05-2022,,true,26-04-2022,26,0,7,,true,0,16-05-2022,,,,3.30,3,8,,0,,,,0,0,,0,0,,,,,,,0,"FON, weasel, all eggs broken",,,,,,,,,
20221W5,w,Kristina,false,g,6,true,02-06-2022,,,18-04-2022,18,0,7,1.00,,0,,,,,4.90,3,9,,0,,,,0,0,,0,0,,,,,,,0,"bit of pink wool, still cold, eggs cold, eggs cold",,,,,,,,,
20221W50,w,Sam Crofts,false,b,6,true,24-05-2022,,,11-04-2022,11,0,7,,true,0,04-05-2022,02-05-2022,32,11,3.30,3,11,9,9,46,15,9,0,9,11.77,9,4,atr7540,atr4203,"3b0018e2aa, 011016f951",,,,0,"FON female ringed, asynchronous hatching oldest chicks 3 days youngest 1 day",,,,,,,,,
20221W51,w,Sam Crofts,false,b,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,08-05-2022,38,12,3.50,3,9,9,9,52,15,9,0,9,11.03,9,2,atr8495,avl4955,"01103fc7b2, atr8495",,,,0,"FON, FON, no pit detected",,,,,,,,,
20221W51A,w,Sam Crofts,false,b,6,true,07-06-2022,,,24-04-2022,24,0,7,,true,0,14-05-2022,14-05-2022,44,13,3.20,3,8,7,7,58,15,7,5,2,7.79,7,1,,ajy3888,01103fc299,,"atr8682, atr8683, atr8684, atr8685, atr8686",,0,"female unringed, female unringed, no pit detected",,,,,,,,,
20221W52,w,Sam Crofts,false,b,6,true,24-05-2022,,,09-04-2022,9,0,7,,true,0,03-05-2022,02-05-2022,32,12,3.10,3,12,11,11,46,15,11,0,11,9.85,11,2,atr4460,atr8403,"01103fa99c, 01103fb217",,,,0,greti feathers on bracket and branch above box,,,,,,,,,
20221W53,w,Sam Crofts,false,b,6,true,24-05-2022,,,10-04-2022,10,0,7,,true,0,03-05-2022,02-05-2022,32,12,3.50,3,11,10,10,46,15,10,0,10,11.48,10,2,avl3618,,01103fc7ea,,,,0,,,,,,,,,,
20221W54,w,Sam Crofts,false,b,6,true,03-06-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.30,3,9,9,8,51,15,8,0,8,11.14,8,2,atr6873,avl4944,"01103fb215, 011016f5bb",,,,0,"FON, no pit detected",,,,,,,,,
20221W55,w,Sam Crofts,false,b,6,true,03-06-2022,,,21-04-2022,21,0,7,1.00,true,0,11-05-2022,12-05-2022,42,14,3.70,3,8,8,8,56,15,8,8,0,7.99,8,1,,atr8319,01103fb00b,,"atr8646, atr8647, atr8648, atr8650, atr8651, atr8652, atr8653, atr8654",,0,"eggs cold but uncovered, FON",,,,,,,,,
20221W56,w,Sam Crofts,false,b,6,true,03-06-2022,,,10-04-2022,10,0,7,1.00,true,0,04-05-2022,05-05-2022,35,12,3.40,3,14,14,14,49,15,14,0,14,10.64,14,4,atr6959,avl3559,"011016c3bd, avl3559, atr6959",,,,0,"eggs are cold, FON, female ringed",,,,,,,,,
20221W57,w,Sam Crofts,false,,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W58,w,Sam Crofts,false,,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W59,w,Sam Crofts,false,g,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,08-05-2022,38,12,4.70,3,9,9,9,52,15,9,0,9,18.50,9,1,,pf71456,pf71456,,,,0,"FON, FON, no pit detected",,,,,,,,,
20221W6,w,Kristina,false,b,6,true,14-05-2022,,true,24-04-2022,24,0,7,1.00,true,0,15-05-2022,,,,3.60,3,9,,0,,,,0,0,,0,0,,,,,,,0,"FON, weasel",,,,,,,,,
20221W60,w,Sam Crofts,false,g,6,true,03-06-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,06-05-2022,36,12,3.40,3,9,9,8,50,15,8,0,8,18.19,8,2,pf71436,pf71444,"pf71436, pf71444",,,,0,"FON, no pit detected",,,,,,,,,
20221W61,w,Sam Crofts,false,b,6,true,03-06-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.50,3,9,8,7,51,15,7,0,7,10.56,7,2,avl4942,atr7870,"01103fbb73, 01103fa06a",,,,0,"FON, no pit detected",,,,,,,,,
20221W62,w,Sam Crofts,false,b,6,true,03-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W63,w,Sam Crofts,false,b,6,true,24-05-2022,,,10-04-2022,10,0,7,,true,0,02-05-2022,02-05-2022,32,13,3.60,3,10,9,9,46,15,9,0,9,11.17,9,2,afh3611,atr4205,"01103fc1f7, 01103f5b94",,,,0,"bluti alarm calling, FON",,,,,,,,,
20221W64,w,Sam Crofts,false,g,6,true,03-06-2022,,,14-04-2022,14,0,7,,true,0,04-05-2022,04-05-2022,34,13,,,8,7,7,48,15,7,0,7,19.43,7,2,ty68741,tv44366,"01103fa3a0, 0700ed94dc",,,,0,"FON, female ringed FON",,,,,,,,,
20221W64A,w,Sam Crofts,false,g,6,true,02-06-2022,,,09-04-2022,9,0,7,,true,0,30-04-2022,30-04-2022,30,13,5.60,3,9,9,8,44,15,8,0,8,18.06,8,2,vz29510,tl38985,"0110178edc, 0110178bdb",,,,0,FON,,,,,,,,,
20221W64B,w,Sam Crofts,false,b,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,,,,3.40,3,9,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20221W65,w,Sam Crofts,false,b,6,true,03-06-2022,,,18-04-2022,18,0,7,,true,0,08-05-2022,08-05-2022,38,13,3.40,3,8,7,7,52,15,7,0,7,11.06,7,2,atr7801,atr5895,"01103fc619, 011016be00",,,,0,"greti alarm calling, female ringed",,,,,,,,,
20221W66,w,Sam Crofts,false,g,6,true,03-06-2022,,,21-04-2022,21,0,7,1.20,true,0,12-05-2022,10-05-2022,40,11,4.60,3,9,8,6,54,15,6,0,6,17.01,6,2,,pf72574,"01103fca5c, pf72574",,,,0,FON,,,,,,,,,
20221W67,w,Sam Crofts,false,g,6,true,24-05-2022,,,11-04-2022,11,0,7,0.71,true,0,02-05-2022,02-05-2022,32,11,4.70,3,11,11,11,46,15,11,0,11,18.05,11,3,ty68740,vz30466,"vz30466, 01103fce93, 0700edc802",,,,0,"FON ringed, FON",,,,,,,,,
20221W68,w,Sam Crofts,false,b,6,true,03-06-2022,,,14-04-2022,14,0,7,1.00,true,0,06-05-2022,05-05-2022,35,12,3.20,3,10,8,8,49,15,8,0,8,11.18,8,2,atr8138,atr5310,"01103fb425, atr5310",,,,0,"eggs are cold, FON female ringed",,,,,,,,,
20221W69,w,Sam Crofts,false,b,6,true,03-06-2022,,,24-04-2022,24,0,7,,true,0,14-05-2022,13-05-2022,43,12,3.50,3,8,8,8,57,15,8,0,8,10.76,8,2,avl5185,ajy3825,"01103fbda4, 01103fd59d",,,,0,"female unringed, FON, no tags on fp",,,,,,,,,
20221W7,w,Kristina,false,b,6,true,17-05-2022,,true,12-04-2022,12,0,7,1.00,true,0,06-05-2022,07-05-2022,37,14,3.20,3,12,12,0,,,,0,0,,0,0,,,,,,,0,"faceplating, weasel, all chicks gone",,,,,,,,,
20221W71,w,Sam Crofts,false,b,6,true,03-06-2022,,,16-04-2022,16,0,7,,true,0,06-05-2022,05-05-2022,35,12,3.30,3,8,7,7,49,15,7,0,7,11.81,7,3,atr6919,atr7219,"011016b69e, atr6919, atr7219",,,,0,"bluti alarm calling, FON",,,,,,,,,
20221W72,w,Sam Crofts,false,b,6,true,13-05-2022,,,14-04-2022,14,0,7,1.00,true,0,04-05-2022,03-05-2022,33,11,3.40,3,9,8,0,,,,8,0,,0,0,,,,,,,0,"FON female unringed, FON, no tags detected",,,,,,,,,
20221W73,w,Sam Crofts,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221W74,w,Sam Crofts,false,g,6,true,03-06-2022,,,10-04-2022,10,0,7,0.86,true,0,04-05-2022,04-05-2022,34,13,4.30,3,12,10,10,48,15,10,0,10,19.06,10,2,tr43333,ty68173,"01103fcab9, 011017723f",,,,0,"eggs are cold, FON",,,,,,,,,
20221W75,w,Sam Crofts,false,b,6,true,02-06-2022,,,15-04-2022,15,0,7,,true,0,06-05-2022,06-05-2022,36,13,4.00,3,9,9,9,50,15,9,0,9,10.92,9,3,atr8094,j215535,"01103f4a73, 01103fad09",,,,0,"FON, FON",,,,,,,,,
