Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,J215602,BLUTI,5,M,27/01/2020 09:00,WYT,5I,,,,62,10.9,KMM,,,,,M,19.9,,,,,
N,J215601,BLUTI,5,M,27/01/2020 09:00,WYT,5I,,,,65,10.1,KMM,,,,,M,20.1,,,,,
N,J215599,BLUTI,5,M,24/01/2020 09:49,WYT,5I,,,,66,10.8,NMR,,,,,M,18.7,,,,,
N,J215598,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,61,10.3,ZJY,,,,,M,19.2,,,,,
N,J215597,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,62,11.1,ZJY,,,,,M,19.9,,,,,
N,J215596,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,61,10.4,NMR,,,,,M,17.7,,,,,
N,J215595,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,60,9.5,ZJY,,,,,M,17.5,,,,,
N,J215594,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,61,10,NMR,,,,,M,18.5,,,,,
N,J215593,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,64,11.4,ZJY,,,,,M,18.4,,,,,
N,J215592,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,60,10.9,NMR,,,,,M,18.6,,,,,
N,J215591,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,61,9.8,AER,,,,,M,18.5,,,,,
N,J215590,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,60,10,ZJY,,,,,M,17.9,,,,,
N,J215589,BLUTI,5,M,24/01/2020 09:49,WYT,5I,,,,65,11,ASP,,,,,M,20.1,,,,,
N,J215588,BLUTI,5,F,24/01/2020 09:49,WYT,5I,,,,62,10.9,ZJY,,,,,M,18.5,,,,,
N,J215587,BLUTI,5,M,24/01/2020 09:49,WYT,5I,,,,64,10.2,NMR,,,,,M,18.5,,,,,
N,J215585,BLUTI,5,M,24/01/2020 09:49,WYT,5I,,,,64,10.2,NMR,,,,,M,18.2,,,,,
N,J215582,BLUTI,5,M,24/01/2020 08:39,WYT,5I,,,,63,10.5,ZJY,,,,,M,18.2,,,,,
N,J215580,BLUTI,5,M,23/01/2020 14:19,WYT,5I,,,,63,12,SJC,,,,,M,19.2,,,,,
N,J215579,BLUTI,5,F,23/01/2020 14:19,WYT,5I,,,,62,10.8,SJC,,,,,M,17.6,,,,,
N,J215578,BLUTI,5,F,23/01/2020 14:19,WYT,5I,,,,62.5,11,SJC,,,,,M,19.2,,,,,
N,J215576,BLUTI,6,M,23/01/2020 13:50,WYT,5I,,,,64,11.4,SJC,,,,,M,19.5,,,,,
N,J215574,BLUTI,5,M,23/01/2020 13:30,WYT,5I,,,,64,10.6,SJC,,,,,M,19.9,,,,,
N,J216000,BLUTI,5,F,23/01/2020 13:30,WYT,5I,,,,63,10.7,SJC,,,,,M,19.5,,,,,
N,J215999,BLUTI,5,M,23/01/2020 13:30,WYT,5I,,,,63,11.1,SJC,,,,,M,18.5,,,,,
N,J215998,BLUTI,5,F,23/01/2020 13:30,WYT,5I,,,,61,11.1,SJC,,,,,M,19.3,,,,,
N,J215997,BLUTI,6,F,23/01/2020 13:30,WYT,5I,,,,62.5,11.2,SJC,,,,,M,18.8,,,,,
N,J215996,BLUTI,5,M,23/01/2020 13:30,WYT,5I,,,,65,11.8,SJC,,,,,M,19.3,,,,,
N,J215995,BLUTI,5,F,23/01/2020 13:30,WYT,5I,,,,61.5,10.7,SJC,,,,,M,18.3,,,,,
N,J215994,BLUTI,5,F,23/01/2020 13:30,WYT,5I,,,,62,10.7,SJC,,,,,M,18.5,,,,,
N,J215993,BLUTI,5,M,23/01/2020 13:30,WYT,5I,,,,64,10.1,SJC,,,,,M,18.6,,,,,
N,J215992,BLUTI,6,F,23/01/2020 13:30,WYT,5I,,,,64,11.4,SJC,,,,,M,18.7,,,,,
N,J215991,BLUTI,5,F,23/01/2020 13:30,WYT,5I,,,,63,11.7,SJC,,,,,M,18.6,,,,,
N,J215990,BLUTI,5,F,23/01/2020 12:59,WYT,5I,,,,61,11.1,SJC,,,,,M,18.7,,,,,
N,J215989,BLUTI,5,M,23/01/2020 12:59,WYT,5I,,,,63.5,11.1,SJC,,,,,M,19,,,,,
N,J215988,BLUTI,5,M,23/01/2020 12:59,WYT,5I,,,,63,10.9,SJC,,,,,M,19,,,,,
N,J215987,BLUTI,6,F,23/01/2020 12:59,WYT,5I,,,,61,10.8,SJC,,,,,M,19.3,,,,,
N,J215986,BLUTI,5,F,23/01/2020 12:59,WYT,5I,,,,63,12.1,SJC,,,,,M,20,,,,,
R,AFH4531,BLUTI,5,F,30/01/2020 12:30,WYT,LOG 4I,,,,61,10.7,KMM,,,,,M,17.7,,,,,
R,AFH5467,BLUTI,5,M,30/01/2020 12:30,WYT,LOG 4I,,,,63,10.9,KMM,,,,,M,20,,,,,
R,AND6744,BLUTI,5,F,30/01/2020 12:30,WYT,LOG 4I,,,,62,10.8,KMM,,,,,M,20.3,,,,,
R,AFH3757,BLUTI,5,F,30/01/2020 11:29,WYT,LOG 4I,,,,62,10.8,SJC,,,,,M,17.7,,,,,
R,AFH3716,BLUTI,5,M,30/01/2020 11:29,WYT,LOG 4I,,,,64,12,SJC,,,,,M,19.8,,,,,
R,AFH3349,BLUTI,5,M,30/01/2020 11:29,WYT,LOG 4I,,,,64,11.3,SJC,,,,,M,20.5,,,,,
R,Z101799,BLUTI,6,M,30/01/2020 11:29,WYT,LOG 4I,,,,65,12,SJC,,,,,M,19.1,,,,,
R,AFH3454,BLUTI,5,M,30/01/2020 11:29,WYT,LOG 4I,,,,63,10.9,SJC,,,,,M,19.5,,,,,
R,S884446,BLUTI,6,F,30/01/2020 11:29,WYT,LOG 4I,,,,61,11.2,SJC,,,,,M,18.7,,,,,
R,AFH4881,BLUTI,5,F,29/01/2020 12:00,WYT,LOG 4I,,,,63,10.5,KMM,,,,,M,19.5,,,,,
R,S883745,BLUTI,5,F,29/01/2020 10:50,WYT,LOG 4I,,,,62,10.3,SJC,,,,,M,19,,,,,
R,Z101773,BLUTI,6,M,29/01/2020 10:50,WYT,LOG 4I,,,,67,11.7,KMM,,,,,M,19.9,,,,,
R,AFH3130,BLUTI,5,M,29/01/2020 10:30,WYT,LOG 4I,,,,62,10.1,SJC,,,,,M,19.2,,,,,
R,AFH4261,BLUTI,5,F,29/01/2020 10:30,WYT,LOG 4I,,,,60,10.8,SJC,,,,,M,20.1,,,,,
R,S883731,BLUTI,5,F,29/01/2020 10:30,WYT,LOG 4I,,,,63,11,SJC,,,,,M,19.1,,,,,
R,AFH5254,BLUTI,5,M,29/01/2020 09:59,WYT,LOG 4I,,,,65,11.3,KMM,,,,,M,19.1,,,,,
R,S882161,BLUTI,6,F,28/01/2020 11:29,WYT,LOG 1B,,,,62,10.2,SJC,,,,,M,18.5,,,,,
R,AND6903,BLUTI,5,F,28/01/2020 11:29,WYT,LOG 1B,,,,62,11.2,KMM,,,,,M,19,,,,,
R,S882588,BLUTI,5,F,28/01/2020 11:00,WYT,LOG 1B,,,,63,11.6,SJC,,,,,M,18.7,,,,,
R,AFH3506,BLUTI,5,F,28/01/2020 09:59,WYT,LOG 1B,,,,62.5,10.9,KMM,,,,,M,19.1,,,,,
R,S883855,BLUTI,6,F,28/01/2020 09:59,WYT,LOG 1B,,,,63,11,KMM,,,,,M,19.1,,,,,
R,S883805,BLUTI,6,M,28/01/2020 09:59,WYT,LOG 1B,,,,65,10.4,KMM,,,,,M,18.9,,,,,
R,AFH3549,BLUTI,5,F,28/01/2020 09:30,WYT,LOG 1B,,,,61,10.8,KMM,,,,,M,19.1,,,,,
R,AND6774,BLUTI,5,M,28/01/2020 09:30,WYT,LOG 1B,,,,63,10.5,KMM,,,,,M,18.6,,,,,
R,AFH3070,BLUTI,5,F,28/01/2020 09:30,WYT,LOG 1B,,,,61,10.3,KMM,,,,,M,18.4,,,,,
R,AFH3656,BLUTI,5,M,28/01/2020 09:30,WYT,LOG 1B,,,,65,10.8,KMM,,,,,M,19.1,,,,,
R,AFH3785,BLUTI,5,M,28/01/2020 09:30,WYT,LOG 1B,,,,65,11.3,KMM,,,,,M,19.1,,,,,
R,AFH3669,BLUTI,5,M,28/01/2020 09:00,WYT,LOG 1B,,,,64,10.8,SJC,,,,,M,19.8,,,,,
R,AFH3969,BLUTI,5,M,28/01/2020 09:00,WYT,LOG 1B,,,,64,10.6,SJC,,,,,M,19.6,,,,,
R,AFH5509,BLUTI,5,F,27/01/2020 11:00,WYT,LOG 5I,,,,62,9.8,SJC,,,,,M,18.3,,,,,
R,AFH5028,BLUTI,5,M,27/01/2020 11:00,WYT,LOG 5I,,,,66,11.2,SJC,,,,,M,19.8,,,,,
R,Z101818,BLUTI,6,F,27/01/2020 11:00,WYT,LOG 5I,,,,62,10.8,SJC,,,,,M,19.3,,,,,
R,AFH5860,BLUTI,5,F,27/01/2020 11:00,WYT,LOG 5I,,,,62,10.6,SJC,,,,,M,19.2,,,,,
R,Z628898,BLUTI,6,M,27/01/2020 11:00,WYT,LOG 5I,,,,65,11.3,SJC,,,,,M,19.8,,,,,
R,S884889,BLUTI,6,F,27/01/2020 11:00,WYT,LOG 5I,,,,61,10.6,SJC,,,,,M,19.5,,,,,
R,AFH2944,BLUTI,5,M,27/01/2020 11:00,WYT,LOG 5I,,,,62,10.7,SJC,,,,,M,20,,,,,
R,AFH5927,BLUTI,5,M,27/01/2020 11:00,WYT,LOG 5I,,,,65,11,SJC,,,,,M,20,,,,,
R,AND6957,BLUTI,5,M,27/01/2020 11:00,WYT,LOG 5I,,,,64,11.6,SJC,,,,,M,19.8,,,,,
R,ABJ6105,BLUTI,5,M,27/01/2020 09:59,WYT,LOG 5I,,,,63,11,KMM,,,,,M,19.6,,,,,
R,AND6096,BLUTI,6,M,27/01/2020 09:59,WYT,LOG 5I,,,,67,11.1,KMM,,,,,M,20.1,,,,,
R,AFH5927,BLUTI,5,M,27/01/2020 09:59,WYT,LOG 5I,,,,65,11.1,SJC,,,,,M,20,,,,,
R,S884195,BLUTI,6,M,27/01/2020 09:59,WYT,LOG 5I,,,,64,10.4,KMM,,,,,M,19.2,,,,,
R,J216000,BLUTI,5,F,27/01/2020 09:59,WYT,LOG 5I,,,,63,10.5,KMM,,,,,M,19.7,,,,,
R,AFH3587,BLUTI,5,M,27/01/2020 09:59,WYT,LOG 5I,,,,63.5,10.7,KMM,,,,,M,19.2,,,,,
R,AFH3357,BLUTI,5,F,27/01/2020 09:59,WYT,LOG 5I,,,,61,10.5,KMM,,,,,M,18.9,,,,,
R,S883798,BLUTI,5,F,27/01/2020 09:20,WYT,LOG 5I,,,,63,9.9,SJC,,,,,M,19.3,,,,,
R,AND6231,BLUTI,6,M,27/01/2020 09:20,WYT,LOG 5I,,,,65,10.4,SJC,,,,,M,19.9,,,,,
R,S883740,BLUTI,5,F,27/01/2020 09:20,WYT,LOG 5I,,,,62,10.3,SJC,,,,,M,18.2,,,,,
R,S884151,BLUTI,6,M,27/01/2020 09:20,WYT,LOG 5I,,,,63,10.8,SJC,,,,,M,19.2,,,,,
R,J215580,BLUTI,5,M,27/01/2020 09:20,WYT,LOG 5I,,,,63,11.2,SJC,,,,,M,19.3,,,,,
R,AFH3437,BLUTI,5,F,27/01/2020 09:20,WYT,LOG 5I,,,,63,10.5,SJC,,,,,M,19,,,,,
R,Z031694,BLUTI,5,M,27/01/2020 09:20,WYT,LOG 5I,,,,62.5,10.7,SJC,,,,,M,19.5,,,,,
R,J215578,BLUTI,5,F,27/01/2020 09:20,WYT,LOG 5I,,,,63,10.7,SJC,,,,,M,18.5,,,,,
R,AFH3133,BLUTI,5,M,24/01/2020 11:00,WYT,LOG 5I,,,,62,10.8,NMR,,,,,M,18.5,,,,,
R,J215578,BLUTI,5,F,24/01/2020 11:00,WYT,LOG 5I,,,,63,10.4,WJS,,,,,M,19.4,,,,,
R,J215995,BLUTI,5,F,24/01/2020 11:00,WYT,LOG 5I,,,,61,10.3,ASP,,,,,M,18.4,,,,,
R,J215595,BLUTI,5,F,24/01/2020 10:50,WYT,LOG 5I,,,,60,9.7,ASP,,,,,M,18.2,,,,,
R,AFH3133,BLUTI,5,M,24/01/2020 10:50,WYT,LOG 5I,,,,62,11.1,WJS,,,,,M,19,,,,,
R,S883732,BLUTI,5,F,24/01/2020 10:19,WYT,LOG 5I,,,,62,9.9,ZJY,,,,,M,19,,,,,
R,Z628193,BLUTI,6,F,24/01/2020 10:19,WYT,LOG 5I,,,,60,10.5,ASP,,,,,M,18.2,,,,,
R,AFH5712,BLUTI,5,F,24/01/2020 10:19,WYT,LOG 5I,,,,64,10.3,WJS,,,,,M,19.4,,,,,
R,S882318,BLUTI,6,M,24/01/2020 09:49,WYT,LOG 5I,,,,65,11.4,WJS,,,,,M,19.3,,,,,
R,S883736,BLUTI,5,F,24/01/2020 09:49,WYT,LOG 5I,,,,61,10.6,ASP,,,,,M,19.5,,,,,
R,J215999,BLUTI,5,M,24/01/2020 09:49,WYT,LOG 5I,,,,62,10.8,ASP,,,,,M,18.9,,,,,
R,Z628355,BLUTI,6,M,24/01/2020 09:49,WYT,LOG 5I,,,,65,11.3,WJS,,,,,M,19.8,,,,,
R,S884380,BLUTI,6,M,24/01/2020 09:49,WYT,LOG 5I,,,,65,10.7,ASP,,,,,M,19.1,,,,,
R,J215991,BLUTI,5,F,24/01/2020 09:49,WYT,LOG 5I,,,,63,11.2,ASP,,,,,M,19.1,,,,,
R,AND7365,BLUTI,6,F,24/01/2020 09:49,WYT,LOG 5I,,,,63,10.4,WJS,,,,,M,19.1,,,,,
R,AND6709,BLUTI,5,M,24/01/2020 09:00,WYT,LOG 5I,,,,65,11.1,WJS,,,,,M,18.2,,,,,
R,J216000,BLUTI,5,F,24/01/2020 09:00,WYT,LOG 5I,,,,63,10.4,WJS,,,,,M,19.6,,,,,
R,AND6626,BLUTI,5,M,24/01/2020 09:00,WYT,LOG 5I,,,,63,10.8,ASP,,,,,M,19.9,,,,,
R,AND6749,BLUTI,5,F,24/01/2020 09:00,WYT,LOG 5I,,,,61,10,NMR,,,,,M,18.9,,,,,
R,AFH5281,BLUTI,5,M,24/01/2020 08:29,WYT,LOG 5I,,,,63,9.7,WJS,,,,,M,19.1,,,,,
R,J215578,BLUTI,5,F,24/01/2020 08:29,WYT,LOG 5I,,,,62,10.2,ZJY,,,,,M,19.2,,,,,
R,Z101411,BLUTI,6,F,24/01/2020 08:29,WYT,LOG 5I,,,,63,11.4,ASP,,,,,M,19.6,,,,,
R,AFH3437,BLUTI,5,F,24/01/2020 08:29,WYT,LOG 5I,,,,63,10.5,WJS,,,,,M,19.1,,,,,
R,AFH3676,BLUTI,5,F,23/01/2020 14:19,WYT,LOG 5I,,,,60.5,10.2,KMM,,,,,M,17.9,,,,,
R,AFH5479,BLUTI,5,F,23/01/2020 14:19,WYT,LOG 5I,,,,61,10.8,KMM,,,,,M,18.3,,,,,
R,AFH3357,BLUTI,5,F,23/01/2020 13:50,WYT,LOG 5I,,,,61,11.1,KMM,,,,,M,18.8,,,,,
R,AFH3437,BLUTI,5,F,23/01/2020 12:59,WYT,LOG 5I,,,,63,11.3,KMM,,,,,M,18.7,,,,,
R,AND6709,BLUTI,5,M,23/01/2020 12:59,WYT,LOG 5I,,,,65,11.3,KMM,,,,,M,18.1,,,,,
R,S884380,BLUTI,6,M,23/01/2020 12:59,WYT,LOG 5I,,,,65,11.5,KMM,,,,,M,18.9,,,,,
R,AFH4067,BLUTI,5,F,23/01/2020 12:59,WYT,LOG 5I,,,,61,10.4,KMM,,,,,M,18.7,,,,,
R,AFH2592,BLUTI,5,F,23/01/2020 12:59,WYT,LOG 5I,,,,60,10.7,KMM,,,,,M,19.1,,,,,
R,AFH3133,BLUTI,5,M,23/01/2020 12:59,WYT,LOG 5I,,,,62,11.3,KMM,,,,,M,19.1,,,,,
R,AND6935,BLUTI,5,M,23/01/2020 12:59,WYT,LOG 5I,,,,64,11,KMM,,,,,M,19.4,,,,,
R,Z628898,BLUTI,6,M,29/01/2020 10:30,WYT,LOG 4I,,,,64.5,11,SJC,,,,,M,19.6,,,,,
R,AFH3989,BLUTI,6,M,28/01/2020 09:00,WYT,LOG 1B,,,,64,10.7,SJC,,,,,M,19.8,,,,,
R,S883353,BLUTI,6,F,28/01/2020 09:00,WYT,LOG 1B,,,,,,SJC,,,,,,,,,,,
R,AFH5840,BLUTI,5,F,28/01/2020 09:00,WYT,LOG 1B,,,,65,11.3,SJC,,,,,M,19.2,,,,,
R,S883426,BLUTI,6,F,28/01/2020 09:00,WYT,LOG 1B,,,,62,10.5,SJC,,,,,M,19.6,,,,,
R,AFH5949,BLUTI,5,F,27/01/2020 12:20,WYT,LOG 1B,,,,61,11.2,SJC,,,,,M,19.3,,,,,
R,S882474,BLUTI,6,M,27/01/2020 12:20,WYT,LOG 1B,,,,64,11.5,SJC,,,,,M,19.8,,,,,
R,AFH4285,BLUTI,5,M,27/01/2020 12:00,WYT,LOG 1B,,,,63,10.5,KMM,,,,,M,19,,,,,
R,AND6626,BLUTI,5,M,27/01/2020 12:00,WYT,LOG 1B,,,,63,11.4,KMM,,,,,M,19.6,,,,,
R,S882288,BLUTI,6,F,27/01/2020 12:00,WYT,LOG 1B,,,,61,10.6,KMM,,,,,M,17.9,,,,,
R,AFH3461,BLUTI,5,F,27/01/2020 12:00,WYT,LOG 1B,,,,62,10.8,KMM,,,,,M,19.9,,,,,
R,AFH4259,BLUTI,5,F,27/01/2020 12:00,WYT,LOG 1B,,,,60,10.4,KMM,,,,,M,18.8,,,,,
N,J215675,BLUTI,5,F,18/02/2020 10:30,WYT,LOG 4B,,,,60,10.3,SJC,,,,,M,19.3,,,,,
N,J215674,BLUTI,5,M,18/02/2020 10:30,WYT,LOG 4B,,,,64,11,SJC,,,,,M,19.9,,,,,
N,J215672,BLUTI,5,M,18/02/2020 10:30,WYT,LOG 4B,,,,63,10.5,SJC,,,,,M,18.8,,,,,
N,J215671,BLUTI,6,F,18/02/2020 09:59,WYT,LOG 4B,,,,62,10.5,SJC,,,,,M,18.5,,,,,
N,J215670,BLUTI,5,M,18/02/2020 09:59,WYT,LOG 4B,,,,63,10.4,SJC,,,,,M,18.6,,,,,
N,J215669,BLUTI,5,M,18/02/2020 09:00,WYT,LOG 4B,,,,63,10.5,SJC,,,,,M,19.7,,,,,
N,J215668,BLUTI,6,M,18/02/2020 09:00,WYT,LOG 4B,,,,63,10.6,SJC,,,,,M,18.8,,,,,
N,J215667,BLUTI,5,M,18/02/2020 09:00,WYT,LOG 4B,,,,65,10.8,KMM,,,,,M,19.4,,,,,
N,J215666,BLUTI,5,F,18/02/2020 09:00,WYT,LOG 4B,,,,61,10.1,KMM,,,,,M,18.5,,,,,
N,J215664,BLUTI,5,F,18/02/2020 09:00,WYT,LOG 4B,,,,62,10.5,KMM,,,,,M,18.3,,,,,
N,J215662,BLUTI,5,F,30/01/2020 11:29,WYT,LOG 4I,,,,61,10.4,SJC,,,,,M,19.4,,,,,
N,J215661,BLUTI,5,M,30/01/2020 11:29,WYT,LOG 4I,,,,64,12.2,SJC,,,,,M,20.2,,,,,
N,J215660,BLUTI,6,F,30/01/2020 11:29,WYT,LOG 4I,,,,63,10.6,KMM,,,,,M,18,,,,,
N,J215659,BLUTI,5,F,30/01/2020 11:29,WYT,LOG 4I,,,,60,10.6,KMM,,,,,M,18.7,,,,,
N,J215658,BLUTI,5,M,30/01/2020 11:29,WYT,LOG 4I,,,,65,11.4,KMM,,,,,M,19.7,,,,,
R,ABJ6104,BLUTI,5,M,18/02/2020 10:30,WYT,LOG 4B,,,,65,11.8,KMM,,,,,M,19.4,,,,,
R,J215578,BLUTI,5,F,18/02/2020 10:30,WYT,LOG 4B,,,,63,10.2,KMM,,,,,M,19.4,,,,,
R,S883733,BLUTI,5,M,18/02/2020 10:30,WYT,LOG 4B,,,,64,11.3,KMM,,,,,M,19.6,,,,,
R,S883354,BLUTI,6,F,18/02/2020 10:30,WYT,LOG 4B,,,,62,10.6,KMM,,,,,M,18.5,,,,,
R,Z627154,BLUTI,6,F,18/02/2020 10:30,WYT,LOG 4B,,,,64,10.9,KMM,,,,,M,19.4,,,,,
R,AFH4759,BLUTI,5,F,18/02/2020 10:30,WYT,LOG 4B,,,,62,10.2,KMM,,,,,M,18.6,,,,,
R,AFH5884,BLUTI,5,M,18/02/2020 09:40,WYT,LOG 4B,,,,63,10.8,KMM,,,,,M,20,,,,,
R,ABJ6271,BLUTI,5,M,18/02/2020 09:20,WYT,LOG 4B,,,,66,11.1,KMM,,,,,M,18.7,,,,,
R,AFH4194,BLUTI,5,F,18/02/2020 09:20,WYT,LOG 4B,,,,62,10.3,KMM,,,,,M,18.2,,,,,
R,AFH3529,BLUTI,5,F,18/02/2020 09:00,WYT,LOG 4B,,,,63,9.9,SJC,,,,,M,18.5,,,,,
R,AFH5484,BLUTI,5,M,18/02/2020 09:00,WYT,LOG 4B,,,,63,10.3,SJC,,,,,M,19.5,,,,,
R,AFH4261,BLUTI,5,F,18/02/2020 09:00,WYT,LOG 4B,,,,60,10.6,SJC,,,,,M,19,,,,,
N,J215741,BLUTI,5,F,03/03/2020 14:00,WYT,7A,,,,61,10.5,SJC,,,,,M,18,,,,,
N,J215740,BLUTI,5,M,03/03/2020 14:00,WYT,7A,,,,65,10.4,KMM,,,,,M,19,,,,,
N,J215739,BLUTI,5,F,03/03/2020 14:00,WYT,7A,,,,62,10.5,KMM,,,,,M,19.1,,,,,
N,J215738,BLUTI,5,F,03/03/2020 13:44,WYT,7A,,,,64,9.9,KMM,,,,,M,18.2,,,,,
N,J215737,BLUTI,5,M,03/03/2020 13:44,WYT,7A,,,,65,11,KMM,,,,,M,19.6,,,,,
N,J215736,BLUTI,5,M,03/03/2020 13:44,WYT,7A,,,,64,11.1,KMM,,,,,M,20.1,,,,,
N,J215735,BLUTI,5,F,03/03/2020 13:44,WYT,7A,,,,61,10.9,KMM,,,,,M,18.6,,,,,
N,J215734,BLUTI,5,F,03/03/2020 13:44,WYT,7A,,,,62,10.1,KMM,,,,,M,18.8,,,,,
N,J215733,BLUTI,6,M,03/03/2020 13:19,WYT,7A,,,,65.5,11.5,SJC,,,,,M,19.5,,,,,
N,J215732,BLUTI,5,M,03/03/2020 13:19,WYT,7A,,,,63,10.2,SJC,,,,,M,19.2,,,,,
N,J215731,BLUTI,6,F,03/03/2020 13:19,WYT,7A,,,,62.5,10.4,SJC,,,,,M,18.5,,,,,
N,J215730,BLUTI,5,M,03/03/2020 13:19,WYT,7A,,,,65,11.5,SJC,,,,,M,20.7,,,,,
N,J215729,BLUTI,5,F,03/03/2020 12:59,WYT,7A,,,,63,11.8,SJC,,,,,M,20,,,,,
N,J215728,BLUTI,5,F,03/03/2020 12:59,WYT,7A,,,,62,10.3,SJC,,,,,M,19,,,,,
N,J215727,BLUTI,5,F,03/03/2020 12:59,WYT,7A,,,,63,10,KMM,,,,,M,18.8,,,,,
N,J215726,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,65,10.2,SJC,,,,,M,19,,,,,
N,J215725,BLUTI,5,F,03/03/2020 12:59,WYT,7A,,,,62,10.6,KMM,,,,,M,18.2,,,,,
N,J215724,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,67,11.7,KMM,,,,,M,19.5,,,,,
N,J215723,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,64,10.4,KMM,,,,,M,19.1,,,,,
N,J215722,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,65,10.2,KMM,,,,,M,18.5,,,,,
N,J215721,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,65,11.8,KMM,,,,,M,19.8,,,,,
N,J215720,BLUTI,5,M,03/03/2020 12:59,WYT,7A,,,,65.5,11.3,KMM,,,,,M,19.3,,,,,
N,J215719,BLUTI,5,F,03/03/2020 12:59,WYT,7A,,,,61,10.3,SJC,,,,,M,19.7,,,,,
N,J215718,BLUTI,5,F,03/03/2020 10:30,WYT,2E,,,,61.5,10.5,ZJY,,,,,M,19.2,,,,,
N,J215716,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,61,10,SYG,,,,,M,18.7,,,,,
N,J215715,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,62,10.9,ZJY,,,,,M,19.3,,,,,
N,J215714,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,59,9.6,SYG,,,,,M,18.2,,,,,
N,J215713,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,61,9.8,ZJY,,,,,M,19.2,,,,,
N,J215712,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,61,9.3,WVL,,,,,M,18.5,,,,,
N,J215711,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,62,9.8,ZJY,,,,,M,18.4,,,,,
N,J215710,BLUTI,5,M,03/03/2020 09:00,WYT,2E,,,,65,11.4,SYG,,,,,M,19.6,,,,,
N,J215709,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,61,10.5,ZJY,,,,,M,18.9,,,,,
N,J215708,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,63,10.5,SYG,,,,,M,18.6,,,,,
N,J215707,BLUTI,5,F,03/03/2020 09:00,WYT,2E,,,,63,10.5,ZJY,,,,,M,19.6,,,,,
N,J215706,BLUTI,6,F,03/03/2020 09:00,WYT,2E,,,,66,10.9,WVL,,,,,M,19.4,,,,,
N,J215705,BLUTI,5,F,02/03/2020 11:10,WYT,2E,,,,62,10.1,WJS,,,,,M,18.1,,,,,
N,J215704,BLUTI,6,M,02/03/2020 11:10,WYT,2E,,,,64,10.3,MTJ,,,,,M,19.1,,,,,
N,J215703,BLUTI,5,M,02/03/2020 11:10,WYT,2E,,,,65,11,WJS,,,,,M,19.6,,,,,
N,J215702,BLUTI,6,F,02/03/2020 11:10,WYT,2E,,,,62,10,WJS,,,,,M,19.4,,,,,
N,J215701,BLUTI,5,F,02/03/2020 10:40,WYT,2E,,,,60,10.6,MTJ,,,,,M,19.4,,,,,
N,J215700,BLUTI,5,F,02/03/2020 10:40,WYT,2E,,,,64,10.5,WJS,,,,,M,19.5,,,,,
N,J215699,BLUTI,5,M,02/03/2020 10:40,WYT,2E,,,,62,10.7,MTJ,,,,,M,19.3,,,,,
N,J215698,BLUTI,5,F,02/03/2020 10:40,WYT,2E,,,,60.5,9.8,ASP,,,,,M,18,,,,,
N,J215697,BLUTI,5,M,02/03/2020 10:40,WYT,2E,,,,65,10.6,WJS,,,,,M,19.9,,,,,
N,J215696,BLUTI,6,M,02/03/2020 10:05,WYT,2E,,,,64,10.6,WJS,,,,,M,20.2,,,,,
N,J215695,BLUTI,5,M,02/03/2020 10:05,WYT,2E,,,,62,10.8,MTJ,,,,,M,19.4,,,,,
N,J215694,BLUTI,5,M,02/03/2020 10:05,WYT,2E,,,,63,10.8,WJS,,,,,M,19.6,,,,,
N,J215693,BLUTI,5,M,02/03/2020 10:05,WYT,2E,,,,65,10.7,WJS,,,,,M,19.1,,,,,
N,J215692,BLUTI,5,F,02/03/2020 09:40,WYT,2E,,,,62,10.3,ASP,,,,,M,19,,,,,
N,J215691,BLUTI,5,M,02/03/2020 09:10,WYT,2E,,,,64,10.6,MTJ,,,,,M,18.3,,,,,
N,J215690,BLUTI,6,F,02/03/2020 09:00,WYT,2E,,,,62,9.7,MTJ,,,,,M,18.6,,,,,
N,J215689,BLUTI,5,F,02/03/2020 09:00,WYT,2E,,,,62,10.2,ASP,,,,,M,19.8,,,,,
