Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,AJY2803,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,11.0,KBB,,,,,,,,,,9,9
N,AJY2804,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,11.5,KBB,,,,,,,,,,9,9
N,AJY2805,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,11.0,KBB,,,,,,,,,,9,9
N,AJY2806,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,11.4,KBB,,,,,,,,,,9,9
N,AJY2807,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,10.9,KBB,,,,,,,,,,9,9
N,AJY2808,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,10.2,KBB,,,,,,,,,,9,9
N,AJY2809,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,10.4,KBB,,,,,,,,,,9,9
N,AJY2810,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,10.0,KBB,,,,,,,,,,9,9
N,AJY2811,BLUTI,1,,22/05/2022  09:59:59,WYT,CP100,,,,,10.3,KBB,,,,,,,,,,9,9
O,ATR7065,BLUTI,5,M,14/05/2022  10:44:59,WYT,CP101,89,86,,,,KBB,,,,,,,,,,,
R,ATR7065,BLUTI,5,M,19/05/2022  09:59:59,WYT,CP101,,,,61.0,10.4,KBB,,,,,M,18.9,,,,,
N,AJY2723,BLUTI,5,F,19/05/2022  10:05:00,WYT,CP101,,,,60.0,10.3,KBB,,,,,M,18.6,,,,,
N,AJY2891,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,10.5,KBB,,,,,,,,,,7,7
N,AJY2892,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,11.1,KBB,,,,,,,,,,7,7
N,AJY2893,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,10.2,KBB,,,,,,,,,,7,7
N,AJY2894,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,10.8,KBB,,,,,,,,,,7,7
N,AJY2895,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,10.8,KBB,,,,,,,,,,7,7
N,AJY2896,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,11.2,KBB,,,,,,,,,,7,7
N,AJY2897,BLUTI,1,,23/05/2022  11:39:59,WYT,CP101,,,,,11.1,KBB,,,,,,,,,,7,7
R,AVL7492,BLUTI,6,M,16/05/2022  09:10:00,WYT,CP103,,,,63.0,9.8,KBB,,,,,M,19.3,,,,,
R,ATR4286,BLUTI,5,F,16/05/2022  09:14:59,WYT,CP103,,,,60.0,10.1,KBB,,,,,M,18.3,,,,,
N,AJY2746,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,10.9,KBB,,,,,,,,,,8,8
N,AJY2747,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,10.3,KBB,,,,,,,,,,8,8
N,AJY2748,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,10.1,KBB,,,,,,,,,,8,8
N,AJY2749,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,9.4,KBB,,,,,,,,,,8,8
N,AJY2750,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,11.1,KBB,,,,,,,,,,8,8
N,AJY2751,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,11.0,KBB,,,,,,,,,,8,8
N,AJY2752,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,10.8,KBB,,,,,,,,,,8,8
N,AJY2753,BLUTI,1,,20/05/2022  12:49:59,WYT,CP103,,,,,11.1,KBB,,,,,,,,,,8,8
O,ABJ6302,BLUTI,6,M,14/05/2022  10:44:59,WYT,CP105,89,86,,,,KBB,,,,,,,,,,,
O,Z630539,BLUTI,6,F,14/05/2022  10:44:59,WYT,CP105,89,86,,,,KBB,,,,,,,,,,,
N,AJY2885,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,11.2,KBB,,,,,,,,,,6,6
N,AJY2886,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,11.5,KBB,,,,,,,,,,6,6
N,AJY2887,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,11.9,KBB,,,,,,,,,,6,6
N,AJY2888,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,11.8,KBB,,,,,,,,,,6,6
N,AJY2889,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,11.2,KBB,,,,,,,,,,6,6
N,AJY2890,BLUTI,1,,23/05/2022  11:19:59,WYT,CP105,,,,,12.1,KBB,,,,,,,,,,6,6
R,AJY2754,BLUTI,5,M,21/05/2022  10:40:00,WYT,CP106,,,,62.0,10.6,KBB,,,,,M,18.8,,,,,
N,AJY2754,BLUTI,5,M,20/05/2022  13:09:59,WYT,CP106,,,,62.0,10.6,KBB,,,,,M,18.7,,,,,
P,AJY2954,BLUTI,1,,24/05/2022  11:15:00,WYT,CP106,,,,,9.1,KBB,,,,,,,,,,5,5
N,AJY2955,BLUTI,1,,24/05/2022  11:15:00,WYT,CP106,,,,,9.8,KBB,,,,,,,,,,5,5
N,AJY2956,BLUTI,1,,24/05/2022  11:15:00,WYT,CP106,,,,,8.6,KBB,,,,,,,,,,5,5
P,AJY2957,BLUTI,1,,24/05/2022  11:15:00,WYT,CP106,,,,,9.7,KBB,,,,,,,,,,5,5
N,AJY2958,BLUTI,1,,24/05/2022  11:15:00,WYT,CP106,,,,,9.4,KBB,,,,,,,,,,5,5
O,ATR8114,BLUTI,5,M,15/05/2022  12:20:00,WYT,CP108,89,86,,,,KBB,,,,,,,,,,,
R,ATR8114,BLUTI,5,M,21/05/2022  10:15:00,WYT,CP108,,,,61.0,9.7,KBB,,,,,M,19.0,,,,,
R,ATR7392,BLUTI,5,F,21/05/2022  10:15:00,WYT,CP108,,,,61.0,10.9,KBB,,,,,M,18.8,,,,,
N,AJY2992,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,10.5,KBB,,,,,,,,,,8,8
P,AJY2993,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,10.0,KBB,,,,,,,,,,8,8
N,AJY2994,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,10.9,KBB,,,,,,,,,,8,8
N,AJY2995,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,11.3,KBB,,,,,,,,,,8,8
N,AJY2996,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,11.2,KBB,,,,,,,,,,8,8
N,AJY2997,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,10.9,KBB,,,,,,,,,,8,8
N,AJY2998,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,11.1,KBB,,,,,,,,,,8,8
N,AJY2999,BLUTI,1,,25/05/2022  10:30:00,WYT,CP108,,,,,10.8,KBB,,,,,,,,,,8,8
O,ATR6891,BLUTI,6,F,12/05/2022  10:50:00,WYT,CP112,89,86,,,,KBB,,,,,,,,,,,
R,ATR6891,BLUTI,6,F,17/05/2022  11:10:00,WYT,CP112,,,,63.0,10.8,KBB,,,,,M,19.2,,,,,
R,ATR6891,BLUTI,6,F,18/05/2022  09:30:00,WYT,CP112,,,,63.0,10.7,KBB,,,,,M,19.4,,,,,
N,AJY2776,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,9.9,KBB,,,,,,,,,,7,7
N,AJY2777,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,11.4,KBB,,,,,,,,,,7,7
N,AJY2778,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,11.1,KBB,,,,,,,,,,7,7
N,AJY2779,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,10.2,KBB,,,,,,,,,,7,7
N,AJY2780,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,8.0,KBB,,,,,,,,,,7,7
N,AJY2781,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,10.3,KBB,,,,,,,,,,7,7
N,AJY2782,BLUTI,1,,21/05/2022  09:45:00,WYT,CP112,,,,,11.3,KBB,,,,,,,,,,7,7
O,AFH2893,BLUTI,6,F,14/05/2022  09:20:00,WYT,CP114,89,86,,,,KBB,,,,,,,,,,,
R,AFH2893,BLUTI,6,F,21/05/2022  09:04:59,WYT,CP114,,,,61.0,10.2,KBB,,,,,M,18.4,,,,,
N,AJY2948,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,10.6,KBB,,,,,,,,,,6,6
N,AJY2949,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,10.3,KBB,,,,,,,,,,6,6
N,AJY2950,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,11.5,KBB,,,,,,,,,,6,6
N,AJY2951,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,9.6,KBB,,,,,,,,,,6,6
N,AJY2952,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,10.1,KBB,,,,,,,,,,6,6
P,AJY2953,BLUTI,1,,24/05/2022  10:50:00,WYT,CP114,,,,,8.4,KBB,,,,,,,,,,6,6
O,S882784,BLUTI,6,F,12/05/2022  10:50:00,WYT,CP115,89,86,,,,KBB,,,,,,,,,,,
O,ATR8119,BLUTI,5,M,12/05/2022  10:50:00,WYT,CP115,89,86,,,,KBB,,,,,,,,,,,
N,AJY2766,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.0,KBB,,,,,,,,,,10,10
N,AJY2767,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,10.6,KBB,,,,,,,,,,10,10
N,AJY2768,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.5,KBB,,,,,,,,,,10,10
N,AJY2769,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.2,KBB,,,,,,,,,,10,10
N,AJY2770,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,10.4,KBB,,,,,,,,,,10,10
N,AJY2771,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.0,KBB,,,,,,,,,,10,10
N,AJY2772,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,10.6,KBB,,,,,,,,,,10,10
N,AJY2773,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.1,KBB,,,,,,,,,,10,10
N,AJY2774,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,10.6,KBB,,,,,,,,,,10,10
N,AJY2775,BLUTI,1,,21/05/2022  09:14:59,WYT,CP115,,,,,11.4,KBB,,,,,,,,,,10,10
R,ATR7041,BLUTI,5,M,19/05/2022  11:00:00,WYT,CP117,,,,62.0,10.2,KBB,,,,,M,19.0,,,,,
R,ATR4857,BLUTI,5,F,19/05/2022  11:10:00,WYT,CP117,,,,60.0,11.0,KBB,,,,,M,19.5,,,,,
N,AJY2868,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.3,KBB,,,,,,,,,,9,9
N,AJY2869,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.9,KBB,,,,,,,,,,9,9
N,AJY2870,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.5,KBB,,,,,,,,,,9,9
N,AJY2871,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.6,KBB,,,,,,,,,,9,9
N,AJY2872,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.5,KBB,,,,,,,,,,9,9
N,AJY2873,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.6,KBB,,,,,,,,,,9,9
N,AJY2874,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,10.5,KBB,,,,,,,,,,9,9
N,AJY2875,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,11.3,KBB,,,,,,,,,,9,9
N,AJY2876,BLUTI,1,,23/05/2022  09:45:00,WYT,CP117,,,,,10.5,KBB,,,,,,,,,,9,9
R,ATR7003,BLUTI,5,F,20/05/2022  11:19:59,WYT,CP118,,,,59.0,10.1,KBB,,,,,M,18.2,,,,,
R,AVL4405,BLUTI,6,M,21/05/2022  08:45:00,WYT,CP118,,,,65.0,10.3,KBB,,,,,M,19.6,,,,,
N,AJY2940,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,10.8,KBB,,,,,,,,,,8,8
N,AJY2941,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,11.0,KBB,,,,,,,,,,8,8
N,AJY2942,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,10.5,KBB,,,,,,,,,,8,8
N,AJY2943,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,9.9,KBB,,,,,,,,,,8,8
N,AJY2944,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,12.1,KBB,,,,,,,,,,8,8
N,AJY2945,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,10.4,KBB,,,,,,,,,,8,8
N,AJY2946,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,10.8,KBB,,,,,,,,,,8,8
N,AJY2947,BLUTI,1,,24/05/2022  10:30:00,WYT,CP118,,,,,10.4,KBB,,,,,,,,,,8,8
N,AJY3000,BLUTI,5,F,25/05/2022  11:00:00,WYT,CP119,,,,59.0,11.3,KBB,,,,,M,19.2,,,,,
P,AJY3074,BLUTI,1,,29/05/2022  11:29:59,WYT,CP119,,,,,10.2,KBB,,,,,,,,,,3,3
N,AJY3075,BLUTI,1,,29/05/2022  11:29:59,WYT,CP119,,,,,10.1,KBB,,,,,,,,,,3,3
N,AJY3076,BLUTI,1,,29/05/2022  11:29:59,WYT,CP119,,,,,10.3,KBB,,,,,,,,,,3,3
O,ATR8019,BLUTI,5,F,15/05/2022  11:00:00,WYT,CP121,89,86,,,,KBB,,,,,,,,,,,
R,ATR4281,BLUTI,5,M,21/05/2022  09:40:00,WYT,CP121,,,,62.0,10.1,KBB,,,,,M,19.3,,,,,
N,AJY3001,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,11.1,KBB,,,,,,,,,,7,7
N,AJY3002,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.8,KBB,,,,,,,,,,7,7
N,AJY3003,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.8,KBB,,,,,,,,,,7,7
N,AJY3004,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.7,KBB,,,,,,,,,,7,7
N,AJY3005,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.0,KBB,,,,,,,,,,7,7
N,AJY3006,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.1,KBB,,,,,,,,,,7,7
N,AJY3007,BLUTI,1,,25/05/2022  11:10:00,WYT,CP121,,,,,10.5,KBB,,,,,,,,,,7,7
N,AJY2821,BLUTI,5,M,22/05/2022  11:39:59,WYT,CP122,,,,63.0,10.7,KBB,,,,,M,19.2,,,,,
N,AJY2822,BLUTI,5,F,22/05/2022  11:39:59,WYT,CP122,,,,60.0,10.9,KBB,,,,,M,18.7,,,,,
N,AJY3028,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,10.7,KBB,,,,,,,,,,9,9
N,AJY3029,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,9.7,KBB,,,,,,,,,,9,9
N,AJY3030,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,7.5,KBB,,,,,,,,,,9,9
N,AJY3031,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,10.0,KBB,,,,,,,,,,9,9
P,AJY3032,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,8.9,KBB,,,,,,,,,,9,9
N,AJY3033,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,10.2,KBB,,,,,,,,,,9,9
N,AJY3034,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,9.5,KBB,,,,,,,,,,9,9
N,AJY3035,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,9.9,KBB,,,,,,,,,,9,9
N,AJY3036,BLUTI,1,,26/05/2022  11:10:00,WYT,CP122,,,,,10.1,KBB,,,,,,,,,,9,9
R,ATR6772,BLUTI,5,F,20/05/2022  10:34:59,WYT,CP127,,,,60.0,10.0,KBB,,,,,M,18.7,,,,,
R,ATR6980,BLUTI,5,M,20/05/2022  10:40:00,WYT,CP127,,,,61.0,10.5,KBB,,,,,M,18.2,,,,,
N,AJY2930,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.0,KBB,,,,,,,,,,10,10
N,AJY2931,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.3,KBB,,,,,,,,,,10,10
N,AJY2932,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.0,KBB,,,,,,,,,,10,10
N,AJY2933,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,11.5,KBB,,,,,,,,,,10,10
N,AJY2934,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.6,KBB,,,,,,,,,,10,10
N,AJY2935,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.6,KBB,,,,,,,,,,10,10
N,AJY2936,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,9.6,KBB,,,,,,,,,,10,10
N,AJY2937,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,10.7,KBB,,,,,,,,,,10,10
N,AJY2938,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,9.7,KBB,,,,,,,,,,10,10
N,AJY2939,BLUTI,1,,24/05/2022  10:09:59,WYT,CP127,,,,,11.1,KBB,,,,,,,,,,10,10
N,AJY2867,BLUTI,5,F,23/05/2022  08:10:00,WYT,CP129,,,,60.0,9.3,KBB,,,,,M,18.0,,,,,
P,AJY3058,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,6.7,KBB,,,,,,,,,,7,7
P,AJY3059,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,6.6,KBB,,,,,,,,,,7,7
P,AJY3060,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,6.8,KBB,,,,,,,,,,7,7
P,AJY3061,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,5.7,KBB,,,,,,,,,,7,7
P,AJY3062,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,7.1,KBB,,,,,,,,,,7,7
P,AJY3063,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,7.2,KBB,,,,,,,,,,7,7
N,AJY3064,BLUTI,1,,27/05/2022  10:05:00,WYT,CP129,,,,,8.5,KBB,,,,,,,,,,7,7
O,AFH3811,BLUTI,6,F,13/05/2022  09:30:00,WYT,CP130,89,86,,,,KBB,,,,,,,,,,,
O,AFH3811,BLUTI,6,F,18/05/2022  08:19:59,WYT,CP130,89,86,,,,KBB,,,,,,,,,,,
R,AFH3811,BLUTI,6,F,24/05/2022  09:49:59,WYT,CP130,,,,60.0,10.0,KBB,,,,,M,19.0,,,,,
R,AFH3811,BLUTI,6,F,25/05/2022  09:59:59,WYT,CP130,,,,60.0,10.1,KBB,,,,,M,18.9,,,,,
P,AJY3066,BLUTI,1,,28/05/2022  12:45:00,WYT,CP130,,,,,9.5,KBB,,,,,,,,,,2,2
N,AJY3067,BLUTI,1,,28/05/2022  12:45:00,WYT,CP130,,,,,8.9,KBB,,,,,,,,,,2,2
R,AJY2801,BLUTI,5,F,23/05/2022  08:19:59,WYT,CP132,,,,59.0,10.7,KBB,,,,,M,18.6,,,,,
N,AJY2801,BLUTI,5,F,22/05/2022  09:40:00,WYT,CP132,,,,59.0,10.9,KBB,,,,,M,18.9,,,,,
N,AJY3019,BLUTI,1,,26/05/2022  10:19:59,WYT,CP132,,,,,10.7,KBB,,,,,,,,,,2,2
N,AJY3020,BLUTI,1,,26/05/2022  10:19:59,WYT,CP132,,,,,10.0,KBB,,,,,,,,,,2,2
O,J215635,BLUTI,6,F,18/05/2022  06:20:00,WYT,CP134,89,86,,,,KBB,,,,,,,,,,,
R,J215635,BLUTI,6,F,24/05/2022  12:10:00,WYT,CP134,,,,61.0,10.4,KBB,,,,,M,18.3,,,,,
N,AJY3068,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,10.7,KBB,,,,,,,,,,6,6
N,AJY3069,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,11.2,KBB,,,,,,,,,,6,6
N,AJY3070,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,10.7,KBB,,,,,,,,,,6,6
N,AJY3071,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,11.3,KBB,,,,,,,,,,6,6
N,AJY3072,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,10.5,KBB,,,,,,,,,,6,6
N,AJY3073,BLUTI,1,,28/05/2022  13:15:00,WYT,CP134,,,,,11.3,KBB,,,,,,,,,,6,6
O,ATR6188,BLUTI,5,M,17/05/2022  13:44:59,WYT,CP135,89,86,,,,KBB,,,,,,,,,,,
N,AJY2800,BLUTI,5,F,22/05/2022  07:40:00,WYT,CP135,,,,60.0,10.5,KBB,,,,,M,18.4,,,,,
N,AJY3037,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.8,KBB,,,,,,,,,,8,8
N,AJY3038,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.7,KBB,,,,,,,,,,8,8
N,AJY3039,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,12.2,KBB,,,,,,,,,,8,8
N,AJY3040,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.8,KBB,,,,,,,,,,8,8
N,AJY3041,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.1,KBB,,,,,,,,,,8,8
N,AJY3042,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.3,KBB,,,,,,,,,,8,8
N,AJY3043,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.3,KBB,,,,,,,,,,8,8
N,AJY3044,BLUTI,1,,26/05/2022  11:29:59,WYT,CP135,,,,,11.2,KBB,,,,,,,,,,8,8
O,AFH2772,BLUTI,6,M,14/05/2022  08:19:59,WYT,CP137,89,86,,,,KBB,,,,,,,,,,,
R,AFH2772,BLUTI,6,M,20/05/2022  14:15:00,WYT,CP137,,,,68.0,11.4,KBB,,,,,M,19.2,,,,,
N,AJY2755,BLUTI,5,F,20/05/2022  14:15:00,WYT,CP137,,,,61.0,10.2,KBB,,,,,M,18.4,,,,,
N,AJY2964,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,10.5,KBB,,,,,,,,,,8,8
N,AJY2965,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.0,KBB,,,,,,,,,,8,8
N,AJY2966,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.1,KBB,,,,,,,,,,8,8
N,AJY2967,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.6,KBB,,,,,,,,,,8,8
N,AJY2968,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.7,KBB,,,,,,,,,,8,8
N,AJY2969,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.5,KBB,,,,,,,,,,8,8
N,AJY2970,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,11.1,KBB,,,,,,,,,,8,8
N,AJY2971,BLUTI,1,,24/05/2022  12:14:59,WYT,CP137,,,,,12.1,KBB,,,,,,,,,,8,8
O,AFH5894,BLUTI,6,M,14/05/2022  08:19:59,WYT,CP138,89,86,,,,KBB,,,,,,,,,,,
N,AJY2722,BLUTI,6,F,19/05/2022  06:59:59,WYT,CP138,,,,61.0,10.8,KBB,,,,,M,17.8,,,,,
N,AJY2858,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,10.8,KBB,,,,,,,,,,8,8
N,AJY2859,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,10.5,KBB,,,,,,,,,,8,8
N,AJY2860,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,12.0,KBB,,,,,,,,,,8,8
N,AJY2861,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,10.9,KBB,,,,,,,,,,8,8
N,AJY2862,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,12.6,KBB,,,,,,,,,,8,8
N,AJY2863,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,10.6,KBB,,,,,,,,,,8,8
N,AJY2864,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,11.0,KBB,,,,,,,,,,8,8
N,AJY2865,BLUTI,1,,23/05/2022  07:44:59,WYT,CP138,,,,,10.2,KBB,,,,,,,,,,8,8
O,ATR6189,BLUTI,5,M,13/05/2022  08:19:59,WYT,CP139,89,86,,,,KBB,,,,,,,,,,,
R,ATR6189,BLUTI,5,M,18/05/2022  06:49:59,WYT,CP139,,,,64.0,11.5,KBB,,,,,M,19.6,,,,,
N,AJY2704,BLUTI,5,F,18/05/2022  06:55:00,WYT,CP139,,,,60.0,10.0,KBB,,,,,M,18.3,,,,,
N,AJY2832,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,9.2,KBB,,,,,,,,,,11,11
N,AJY2833,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.1,KBB,,,,,,,,,,11,11
N,AJY2834,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.3,KBB,,,,,,,,,,11,11
N,AJY2835,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.2,KBB,,,,,,,,,,11,11
N,AJY2836,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,10.9,KBB,,,,,,,,,,11,11
N,AJY2837,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.7,KBB,,,,,,,,,,11,11
N,AJY2838,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.5,KBB,,,,,,,,,,11,11
N,AJY2839,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.3,KBB,,,,,,,,,,11,11
N,AJY2840,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.0,KBB,,,,,,,,,,11,11
N,AJY2841,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,12.1,KBB,,,,,,,,,,11,11
N,AJY2842,BLUTI,1,,22/05/2022  12:24:59,WYT,CP139,,,,,11.4,KBB,,,,,,,,,,11,11
O,AND6341,BLUTI,6,F,10/05/2022  09:00:00,WYT,CP141,89,86,,,,KBB,,,,,,,,,,,
O,ATR7369,BLUTI,5,M,10/05/2022  09:00:00,WYT,CP141,89,86,,,,KBB,,,,,,,,,,,
N,AJY2724,BLUTI,1,,19/05/2022  12:00:00,WYT,CP141,,,,,11.6,KBB,,,,,,,,,,10,10
N,AJY2725,BLUTI,1,,19/05/2022  12:00:00,WYT,CP141,,,,,11.9,KBB,,,,,,,,,,10,10
